country,year,Anxiety Disorder
MDV,2008,3.574015927
MDV,2009,3.579545226
MDV,2010,3.585475665
MDV,2011,3.588758905
MDV,2012,3.593040795
MDV,2013,3.59708966
MDV,2014,3.600736359
MDV,2015,3.604284006
MDV,2016,3.608128036
MLI,1990,2.9716912
MLI,1991,2.972282227
MLI,1992,2.972889947
MLI,1993,2.973246702
MLI,1994,2.973538846
MLI,1995,2.974149989
MLI,1996,2.97374053
MLI,1997,2.973664563
MLI,1998,2.973524028
MLI,1999,2.973354474
MLI,2000,2.973573487
MLI,2001,2.972920739
MLI,2002,2.972535246
MLI,2003,2.972143526
MLI,2004,2.971698685
MLI,2005,2.97134181
MLI,2006,2.972254375
MLI,2007,2.97284705
MLI,2008,2.973748757
MLI,2009,2.974604794
MLI,2010,2.975635544
MLI,2011,2.977066179
MLI,2012,2.978428147
MLI,2013,2.979504061
MLI,2014,2.980299501
MLI,2015,2.980987046
MLI,2016,2.981301972
MLT,1990,5.425169074
MLT,1991,5.424157219
MLT,1992,5.423243482
MLT,1993,5.422063716
MLT,1994,5.421487209
MLT,1995,5.420675054
MLT,1996,5.420549286
MLT,1997,5.421086518
MLT,1998,5.422200549
MLT,1999,5.422941282
MLT,2000,5.423744319
MLT,2001,5.42208455
MLT,2002,5.419918394
MLT,2003,5.41756729
MLT,2004,5.414620933
MLT,2005,5.410022687
MLT,2006,5.406106618
MLT,2007,5.402017117
MLT,2008,5.399913738
MLT,2009,5.398288461
MLT,2010,5.397823617
MLT,2011,5.400084758
MLT,2012,5.402559666
MLT,2013,5.404355796
MLT,2014,5.405202817
MLT,2015,5.406493737
MLT,2016,5.40688851
MHL,1990,3.416849835
MHL,1991,3.420291957
MHL,1992,3.423907226
MHL,1993,3.427679552
MHL,1994,3.431345917
MHL,1995,3.435298901
MHL,1996,3.436846084
MHL,1997,3.438973813
MHL,1998,3.441134888
MHL,1999,3.443245218
MHL,2000,3.445706288
MHL,2001,3.44649501
MHL,2002,3.447676944
MHL,2003,3.448892628
MHL,2004,3.449978663
MHL,2005,3.451515242
MHL,2006,3.452494667
MHL,2007,3.45314531
MHL,2008,3.45402198
MHL,2009,3.455049935
MHL,2010,3.456401641
MHL,2011,3.457399953
MHL,2012,3.458642513
MHL,2013,3.460067108
MHL,2014,3.461393394
MHL,2015,3.462611663
MHL,2016,3.463845696
MRT,1990,2.978486227
MRT,1991,2.979240444
MRT,1992,2.980347393
MRT,1993,2.981287276
MRT,1994,2.982159263
MRT,1995,2.983187104
MRT,1996,2.983300852
MRT,1997,2.983478203
MRT,1998,2.983588661
MRT,1999,2.983712519
MRT,2000,2.984183892
MRT,2001,2.98444259
MRT,2002,2.984865259
MRT,2003,2.98540527
MRT,2004,2.985903864
MRT,2005,2.986744872
MRT,2006,2.98735938
MRT,2007,2.987855827
MRT,2008,2.988501081
MRT,2009,2.989217644
MRT,2010,2.989956433
MRT,2011,2.990625254
MRT,2012,2.991390261
MRT,2013,2.992010073
MRT,2014,2.992787418
MRT,2015,2.99343136
MRT,2016,2.994212029
MUS,1990,3.569925981
MUS,1991,3.577233345
MUS,1992,3.5841737
MUS,1993,3.590614925
MUS,1994,3.596580099
MUS,1995,3.602362356
MUS,1996,3.603356624
MUS,1997,3.605160973
MUS,1998,3.606504218
MUS,1999,3.607814672
MUS,2000,3.609629045
MUS,2001,3.609951252
MUS,2002,3.610560083
MUS,2003,3.611427631
MUS,2004,3.611727786
MUS,2005,3.612653605
MUS,2006,3.614812933
MUS,2007,3.616175794
MUS,2008,3.618216588
MUS,2009,3.620362772
MUS,2010,3.623178822
MUS,2011,3.624048941
MUS,2012,3.625760221
MUS,2013,3.627899526
MUS,2014,3.629612081
MUS,2015,3.631274293
MUS,2016,3.633360665
MEX,1990,2.833240783
MEX,1991,2.83739329
MEX,1992,2.840412536
MEX,1993,2.842984045
MEX,1994,2.845097905
MEX,1995,2.846648429
MEX,1996,2.870128878
MEX,1997,2.89422807
MEX,1998,2.918629787
MEX,1999,2.943466244
MEX,2000,2.968904395
MEX,2001,3.000114975
MEX,2002,3.031733893
MEX,2003,3.063601372
MEX,2004,3.095794367
MEX,2005,3.128164555
MEX,2006,3.112820373
MEX,2007,3.09737304
MEX,2008,3.082104153
MEX,2009,3.066797238
MEX,2010,3.051596804
MEX,2011,3.053025829
MEX,2012,3.054227901
MEX,2013,3.055336273
MEX,2014,3.056417353
MEX,2015,3.057299813
MEX,2016,3.058106599
FSM,1990,3.434724542
FSM,1991,3.438998922
FSM,1992,3.442357459
FSM,1993,3.445964179
FSM,1994,3.449901332
FSM,1995,3.453764467
FSM,1996,3.455544474
FSM,1997,3.459448499
FSM,1998,3.463447674
FSM,1999,3.46741549
FSM,2000,3.471118227
FSM,2001,3.471964993
FSM,2002,3.472708963
FSM,2003,3.47337173
FSM,2004,3.47384558
FSM,2005,3.474386221
FSM,2006,3.475037962
FSM,2007,3.475313815
FSM,2008,3.475812662
FSM,2009,3.476415283
FSM,2010,3.477380599
FSM,2011,3.476159781
FSM,2012,3.475412671
FSM,2013,3.474481998
FSM,2014,3.473377374
FSM,2015,3.471982348
FSM,2016,3.470412936
,1990,3.459997526
,1991,3.473502997
,1992,3.483198231
,1993,3.490343555
,1994,3.496309081
,1995,3.501626094
,1996,3.515803042
,1997,3.531283509
,1998,3.546956187
,1999,3.562462482
,2000,3.578337606
,2001,3.570060428
,2002,3.563162103
,2003,3.556997843
,2004,3.551322329
,2005,3.545887677
,2006,3.554195301
,2007,3.561952307
,2008,3.569697589
,2009,3.577595354
,2010,3.585457623
,2011,3.582314138
,2012,3.579038638
,2013,3.575875754
,2014,3.572841697
,2015,3.569757036
,2016,3.566249915
MDA,1990,2.936631175
MDA,1991,2.933453656
MDA,1992,2.930528934
MDA,1993,2.927936944
MDA,1994,2.924587129
MDA,1995,2.921527193
MDA,1996,2.920954114
MDA,1997,2.920216023
MDA,1998,2.919647369
MDA,1999,2.919136221
MDA,2000,2.919133599
MDA,2001,2.919876995
MDA,2002,2.920702185
MDA,2003,2.921100758
MDA,2004,2.92153129
MDA,2005,2.921641004
MDA,2006,2.924344905
MDA,2007,2.92648161
MDA,2008,2.928811645
MDA,2009,2.930728127
MDA,2010,2.933372255
MDA,2011,2.933673526
MDA,2012,2.93468926
MDA,2013,2.93575997
MDA,2014,2.936657376
MDA,2015,2.937569563
MDA,2016,2.938756721
MNG,1990,2.653503722
MNG,1991,2.654751408
MNG,1992,2.655905914
MNG,1993,2.656112969
MNG,1994,2.656392647
MNG,1995,2.65666951
MNG,1996,2.658844689
MNG,1997,2.661197815
MNG,1998,2.663715199
MNG,1999,2.666871002
MNG,2000,2.669802646
MNG,2001,2.661869648
MNG,2002,2.653741264
MNG,2003,2.645681607
MNG,2004,2.637750744
MNG,2005,2.629332023
MNG,2006,2.631580282
MNG,2007,2.633374963
MNG,2008,2.63519088
MNG,2009,2.636708756
MNG,2010,2.638324492
MNG,2011,2.649896344
MNG,2012,2.661792591
MNG,2013,2.67367163
MNG,2014,2.685273374
MNG,2015,2.697383036
MNG,2016,2.709055729
MNE,1990,3.54675967
MNE,1991,3.542626542
MNE,1992,3.539030942
MNE,1993,3.536290449
MNE,1994,3.533399242
MNE,1995,3.530324818
MNE,1996,3.532134422
MNE,1997,3.533776
MNE,1998,3.535212101
MNE,1999,3.536927074
MNE,2000,3.538767131
MNE,2001,3.541602503
MNE,2002,3.545065166
MNE,2003,3.547997116
MNE,2004,3.550869455
MNE,2005,3.552911631
MNE,2006,3.555112767
MNE,2007,3.556128153
MNE,2008,3.557448431
MNE,2009,3.55845277
MNE,2010,3.55979816
MNE,2011,3.559739721
MNE,2012,3.560034025
MNE,2013,3.560885248
MNE,2014,3.561106579
MNE,2015,3.561477984
MNE,2016,3.56165492
MAR,1990,5.126522403
MAR,1991,5.131452078
MAR,1992,5.137073374
MAR,1993,5.142265468
MAR,1994,5.147583125
MAR,1995,5.15234777
MAR,1996,5.156113403
MAR,1997,5.160097286
MAR,1998,5.164000371
MAR,1999,5.167789344
MAR,2000,5.171712365
MAR,2001,5.174422271
MAR,2002,5.177940264
MAR,2003,5.181712406
MAR,2004,5.185382698
MAR,2005,5.189428685
MAR,2006,5.193730962
MAR,2007,5.197299606
MAR,2008,5.200733087
MAR,2009,5.20343101
MAR,2010,5.206062869
MAR,2011,5.206193266
MAR,2012,5.20575716
MAR,2013,5.20508358
MAR,2014,5.204045588
MAR,2015,5.202573041
MAR,2016,5.201516854
MOZ,1990,3.389770581
MOZ,1991,3.387212341
MOZ,1992,3.384612018
MOZ,1993,3.381434553
MOZ,1994,3.378360899
MOZ,1995,3.375784125
MOZ,1996,3.374347019
MOZ,1997,3.373201952
MOZ,1998,3.371902981
MOZ,1999,3.370472036
MOZ,2000,3.369360756
MOZ,2001,3.371108558
MOZ,2002,3.373212161
MOZ,2003,3.375170903
MOZ,2004,3.377194676
MOZ,2005,3.379598072
MOZ,2006,3.37900701
MOZ,2007,3.377941124
MOZ,2008,3.377205805
MOZ,2009,3.37636263
MOZ,2010,3.37589088
MOZ,2011,3.376822858
MOZ,2012,3.378259473
MOZ,2013,3.379525104
MOZ,2014,3.380773463
MOZ,2015,3.381842871
MOZ,2016,3.383133088
MMR,1990,3.517316687
MMR,1991,3.51798313
MMR,1992,3.519009115
MMR,1993,3.520092314
MMR,1994,3.521106237
MMR,1995,3.522391224
MMR,1996,3.522350237
MMR,1997,3.523397138
MMR,1998,3.524257103
MMR,1999,3.525218561
MMR,2000,3.527024011
MMR,2001,3.528026586
MMR,2002,3.529983942
MMR,2003,3.53179442
MMR,2004,3.533601171
MMR,2005,3.535673665
MMR,2006,3.548022493
MMR,2007,3.559031291
MMR,2008,3.569236223
MMR,2009,3.578341332
MMR,2010,3.586894988
MMR,2011,3.594316695
MMR,2012,3.602272296
MMR,2013,3.609909131
MMR,2014,3.616886891
MMR,2015,3.623599015
MMR,2016,3.630210377
NAM,1990,3.629131174
NAM,1991,3.63010987
NAM,1992,3.631300374
NAM,1993,3.632632554
NAM,1994,3.633789449
NAM,1995,3.635304959
NAM,1996,3.635969292
NAM,1997,3.63732319
NAM,1998,3.638562944
NAM,1999,3.639689523
NAM,2000,3.641364894
NAM,2001,3.642048232
NAM,2002,3.64295225
NAM,2003,3.644094727
NAM,2004,3.644956817
NAM,2005,3.646103138
NAM,2006,3.646537719
NAM,2007,3.646288665
NAM,2008,3.645985633
NAM,2009,3.645302774
NAM,2010,3.644236433
NAM,2011,3.644191873
NAM,2012,3.644086989
NAM,2013,3.643678287
NAM,2014,3.643258151
NAM,2015,3.642769325
NAM,2016,3.642468593
NPL,1990,3.799564302
NPL,1991,3.799548491
NPL,1992,3.797544039
NPL,1993,3.795978584
NPL,1994,3.794889731
NPL,1995,3.794212423
NPL,1996,3.796162973
NPL,1997,3.799697187
NPL,1998,3.804134788
NPL,1999,3.808308399
NPL,2000,3.813129369
NPL,2001,3.811796645
NPL,2002,3.810919768
NPL,2003,3.809741448
NPL,2004,3.809048669
NPL,2005,3.809988519
NPL,2006,3.815441108
NPL,2007,3.821593417
NPL,2008,3.82883296
NPL,2009,3.836248717
NPL,2010,3.843609772
NPL,2011,3.849057876
NPL,2012,3.854541615
NPL,2013,3.859263328
NPL,2014,3.864077177
NPL,2015,3.868375736
NPL,2016,3.872633853
NLD,1990,7.05801057
NLD,1991,7.185854397
NLD,1992,7.316646778
NLD,1993,7.452708083
NLD,1994,7.590265285
NLD,1995,7.732878345
NLD,1996,7.787119539
NLD,1997,7.841654805
NLD,1998,7.896919871
NLD,1999,7.952424414
NLD,2000,8.008457845
NLD,2001,7.980318936
NLD,2002,7.952670452
NLD,2003,7.925103261
NLD,2004,7.89859127
NLD,2005,7.871912059
NLD,2006,7.897419505
NLD,2007,7.921150281
NLD,2008,7.944081067
NLD,2009,7.967414454
NLD,2010,7.989791199
NLD,2011,7.832029466
NLD,2012,7.677174495
NLD,2013,7.526264748
NLD,2014,7.378342279
NLD,2015,7.232792201
NLD,2016,7.091382562
NZL,1990,7.007039069
NZL,1991,7.023731818
NZL,1992,7.037719862
NZL,1993,7.050199534
NZL,1994,7.062130381
NZL,1995,7.072830582
NZL,1996,7.158033544
NZL,1997,7.243309377
NZL,1998,7.330981622
NZL,1999,7.420194486
NZL,2000,7.507696572
NZL,2001,7.503314331
NZL,2002,7.493451915
NZL,2003,7.483058141
NZL,2004,7.473859598
NZL,2005,7.463102799
NZL,2006,7.384337425
NZL,2007,7.303955659
NZL,2008,7.225588749
NZL,2009,7.145172649
NZL,2010,7.066405571
NZL,2011,7.064731549
NZL,2012,7.061414488
NZL,2013,7.055164065
NZL,2014,7.04935475
NZL,2015,7.041634216
NZL,2016,7.032176987
NIC,1990,2.929118908
NIC,1991,2.930497282
NIC,1992,2.931738373
NIC,1993,2.932778258
NIC,1994,2.933695967
NIC,1995,2.933981404
NIC,1996,2.93709306
NIC,1997,2.940640017
NIC,1998,2.943740233
NIC,1999,2.946945027
NIC,2000,2.950284538
NIC,2001,2.951993637
NIC,2002,2.953952574
NIC,2003,2.955802156
NIC,2004,2.95766242
NIC,2005,2.959603174
NIC,2006,2.965777506
NIC,2007,2.970548924
NIC,2008,2.97399204
NIC,2009,2.976599437
NIC,2010,2.978790522
NIC,2011,2.983624949
NIC,2012,2.987884205
NIC,2013,2.99194984
NIC,2014,2.995496269
NIC,2015,2.99875982
NIC,2016,3.00216675
NER,1990,2.979529702
NER,1991,2.980029471
NER,1992,2.980075482
NER,1993,2.980052977
NER,1994,2.979719396
NER,1995,2.979707774
NER,1996,2.977851456
NER,1997,2.9763813
NER,1998,2.974930834
NER,1999,2.97376436
NER,2000,2.973224044
NER,2001,2.972060317
NER,2002,2.971160691
NER,2003,2.970315913
NER,2004,2.969525177
NER,2005,2.969171604
NER,2006,2.967851419
NER,2007,2.966059785
NER,2008,2.964791275
NER,2009,2.963627499
NER,2010,2.962350501
NER,2011,2.963641744
NER,2012,2.964966143
NER,2013,2.966419965
NER,2014,2.967832272
NER,2015,2.969217491
NER,2016,2.970478113
NGA,1990,2.954208766
NGA,1991,2.954756373
NGA,1992,2.955501284
NGA,1993,2.95626727
NGA,1994,2.957015204
NGA,1995,2.958015589
NGA,1996,2.950989613
NGA,1997,2.94444574
NGA,1998,2.937904444
NGA,1999,2.93158627
NGA,2000,2.925740762
NGA,2001,2.925894977
NGA,2002,2.926342372
NGA,2003,2.926735012
NGA,2004,2.92718811
NGA,2005,2.927836583
NGA,2006,2.940071949
NGA,2007,2.952099775
NGA,2008,2.964567261
NGA,2009,2.977134836
NGA,2010,2.990037328
NGA,2011,2.985391621
NGA,2012,2.9810728
NGA,2013,2.976749243
NGA,2014,2.972495964
NGA,2015,2.968308287
NGA,2016,2.964281186
,1990,5.006837333
,1991,5.007254379
,1992,5.007576861
,1993,5.007501869
,1994,5.007371673
,1995,5.007358362
,1996,5.008901948
,1997,5.011276234
,1998,5.013879712
,1999,5.016131368
,2000,5.018378756
,2001,5.026475142
,2002,5.033982735
,2003,5.041039151
,2004,5.04762297
,2005,5.054023963
,2006,5.076170639
,2007,5.097175581
,2008,5.118312576
,2009,5.139088368
,2010,5.160573376
,2011,5.160923795
,2012,5.160995883
,2013,5.16113601
,2014,5.161022369
,2015,5.160857476
,2016,5.16178627
,1990,6.017453566
,1991,6.013070301
,1992,6.008178037
,1993,6.003550023
,1994,5.998564373
,1995,5.993259462
,1996,6.044734443
,1997,6.095529201
,1998,6.146400112
,1999,6.197176295
,2000,6.247463801
,2001,6.248830541
,2002,6.249944248
,2003,6.25091622
,2004,6.251084228
,2005,6.250588103
,2006,6.221744097
,2007,6.192393592
,2008,6.163032394
,2009,6.13355989
,2010,6.103711217
,2011,6.092548634
,2012,6.080468018
,2013,6.067846179
,2014,6.054834499
,2015,6.04101873
,2016,6.026605715
PRK,1990,3.47526391
PRK,1991,3.473168979
PRK,1992,3.47033748
PRK,1993,3.466681157
PRK,1994,3.461926421
PRK,1995,3.452462028
PRK,1996,3.449967188
PRK,1997,3.447355875
PRK,1998,3.444832872
PRK,1999,3.441740653
PRK,2000,3.437947927
PRK,2001,3.436790667
PRK,2002,3.43583959
PRK,2003,3.434702003
PRK,2004,3.433487015
PRK,2005,3.432039984
PRK,2006,3.43180795
PRK,2007,3.431288674
PRK,2008,3.430729446
PRK,2009,3.4298737
PRK,2010,3.428939543
PRK,2011,3.429263188
PRK,2012,3.429798492
PRK,2013,3.430055016
PRK,2014,3.430522014
PRK,2015,3.430385908
PRK,2016,3.429411537
,1990,6.197621371
,1991,6.19813387
,1992,6.197705254
,1993,6.197630893
,1994,6.198407171
,1995,6.199922816
,1996,6.343527452
,1997,6.489994486
,1998,6.640188497
,1999,6.795413992
,2000,6.952928645
,2001,6.951853673
,2002,6.950286557
,2003,6.949039523
,2004,6.94867829
,2005,6.947739973
,2006,6.949566017
,2007,6.95069693
,2008,6.952781436
,2009,6.953245199
,2010,6.954560988
,2011,6.85283142
,2012,6.753552068
,2013,6.655535221
,2014,6.557751319
,2015,6.462501511
,2016,6.368565162
MNP,1990,3.414096672
MNP,1991,3.45146158
MNP,1992,3.477275748
MNP,1993,3.497547856
MNP,1994,3.513300325
MNP,1995,3.526553978
MNP,1996,3.530835635
MNP,1997,3.53423167
MNP,1998,3.536799942
MNP,1999,3.538874281
MNP,2000,3.54096817
MNP,2001,3.542155257
MNP,2002,3.543519544
MNP,2003,3.544543427
MNP,2004,3.545830054
MNP,2005,3.5473182
MNP,2006,3.547514989
MNP,2007,3.546849842
MNP,2008,3.54664251
MNP,2009,3.546301065
MNP,2010,3.546001976
MNP,2011,3.544881963
MNP,2012,3.543591495
MNP,2013,3.542447769
MNP,2014,3.541208225
MNP,2015,3.539980629
MNP,2016,3.5385784
NOR,1990,6.62950828
NOR,1991,6.62673525
NOR,1992,6.624911924
NOR,1993,6.620225911
NOR,1994,6.614607165
NOR,1995,6.605553811
NOR,1996,6.594420148
NOR,1997,6.582584511
NOR,1998,6.569832701
NOR,1999,6.555884752
NOR,2000,6.540499059
NOR,2001,6.547304176
NOR,2002,6.55436618
NOR,2003,6.559454782
NOR,2004,6.564178571
NOR,2005,6.567735957
NOR,2006,6.567152222
NOR,2007,6.563272892
NOR,2008,6.55919899
NOR,2009,6.555753097
NOR,2010,6.552187966
NOR,2011,6.549719857
NOR,2012,6.546103474
NOR,2013,6.543606626
NOR,2014,6.540742364
NOR,2015,6.53762538
NOR,2016,6.533983785
,1990,3.411107886
,1991,3.415576345
,1992,3.420033774
,1993,3.424274816
,1994,3.428348806
,1995,3.432365898
,1996,3.432913598
,1997,3.43393785
,1998,3.434806737
,1999,3.435451091
,2000,3.436299301
,2001,3.436506047
,2002,3.437198974
,2003,3.437811922
,2004,3.438275559
,2005,3.439000098
,2006,3.439823422
,2007,3.440094163
,2008,3.440466605
,2009,3.440430511
,2010,3.439246836
,2011,3.440023033
,2012,3.441194126
,2013,3.442596213
,2014,3.443879562
,2015,3.44521302
,2016,3.446228081
OMN,1990,4.864711799
OMN,1991,4.837984281
OMN,1992,4.809256263
OMN,1993,4.783474304
OMN,1994,4.766139469
OMN,1995,4.760177851
OMN,1996,4.775263379
OMN,1997,4.800973568
OMN,1998,4.834358596
OMN,1999,4.869893465
OMN,2000,4.904803073
OMN,2001,4.915052096
OMN,2002,4.920790595
OMN,2003,4.9217197
OMN,2004,4.919661485
OMN,2005,4.915415553
OMN,2006,4.912884803
OMN,2007,4.907561046
OMN,2008,4.89666471
OMN,2009,4.876123598
OMN,2010,4.847511426
OMN,2011,4.807324309
OMN,2012,4.766607192
OMN,2013,4.732442918
OMN,2014,4.71007961
OMN,2015,4.69883564
OMN,2016,4.695047964
PAK,1990,3.799034217
PAK,1991,3.804077289
PAK,1992,3.809122623
PAK,1993,3.815570152
PAK,1994,3.820980335
PAK,1995,3.825639852
PAK,1996,3.829737152
PAK,1997,3.834385519
PAK,1998,3.838235195
PAK,1999,3.842595945
PAK,2000,3.84689711
PAK,2001,3.849061799
PAK,2002,3.851371739
PAK,2003,3.853080934
PAK,2004,3.854280735
PAK,2005,3.855576557
PAK,2006,3.859259081
PAK,2007,3.862325047
PAK,2008,3.865238699
PAK,2009,3.868483275
PAK,2010,3.871550005
PAK,2011,3.872565967
PAK,2012,3.874004204
PAK,2013,3.87502654
PAK,2014,3.876075852
PAK,2015,3.876727803
PAK,2016,3.877601599
PSE,1990,5.121637021
PSE,1991,5.124973849
PSE,1992,5.128348786
PSE,1993,5.131737496
PSE,1994,5.135059361
PSE,1995,5.13700625
PSE,1996,5.140558926
PSE,1997,5.14408888
PSE,1998,5.147855561
PSE,1999,5.151450052
PSE,2000,5.155586802
PSE,2001,5.153291343
PSE,2002,5.15143883
PSE,2003,5.14963571
PSE,2004,5.14804889
PSE,2005,5.146693933
PSE,2006,5.1455333
PSE,2007,5.143645912
PSE,2008,5.142110677
PSE,2009,5.140286361
PSE,2010,5.138585009
PSE,2011,5.140198396
PSE,2012,5.142515594
PSE,2013,5.144646718
PSE,2014,5.146715204
PSE,2015,5.148499779
PSE,2016,5.150835196
PAN,1990,2.891134585
PAN,1991,2.910585357
PAN,1992,2.923103879
PAN,1993,2.93178281
PAN,1994,2.938146087
PAN,1995,2.941398271
PAN,1996,2.943575164
PAN,1997,2.945158511
PAN,1998,2.946547082
PAN,1999,2.947354485
PAN,2000,2.948140946
PAN,2001,2.950718906
PAN,2002,2.953114232
PAN,2003,2.955389099
PAN,2004,2.957888488
PAN,2005,2.960409955
PAN,2006,2.961207605
PAN,2007,2.961889219
PAN,2008,2.962659643
PAN,2009,2.963317583
PAN,2010,2.964150491
PAN,2011,2.966658253
PAN,2012,2.969261125
PAN,2013,2.971521947
PAN,2014,2.974099017
PAN,2015,2.976318392
PAN,2016,2.978459851
PNG,1990,3.412591112
PNG,1991,3.415775098
PNG,1992,3.419409455
PNG,1993,3.422941289
PNG,1994,3.426474712
PNG,1995,3.429941383
PNG,1996,3.42952485
PNG,1997,3.429653342
PNG,1998,3.429705836
PNG,1999,3.429651745
PNG,2000,3.429976702
PNG,2001,3.4299384
PNG,2002,3.430590173
PNG,2003,3.431289233
PNG,2004,3.431908804
PNG,2005,3.432882596
PNG,2006,3.433588897
PNG,2007,3.433956714
PNG,2008,3.434644739
PNG,2009,3.435320829
PNG,2010,3.436316241
PNG,2011,3.436871759
PNG,2012,3.437839219
PNG,2013,3.439073373
PNG,2014,3.440252827
PNG,2015,3.441561974
PNG,2016,3.442338536
PRY,1990,6.189951752
PRY,1991,6.191242164
PRY,1992,6.192480712
PRY,1993,6.193247427
PRY,1994,6.194253811
PRY,1995,6.194226775
PRY,1996,6.193492252
PRY,1997,6.192832143
PRY,1998,6.192537342
PRY,1999,6.191865997
PRY,2000,6.191517454
PRY,2001,6.190680693
PRY,2002,6.190771261
PRY,2003,6.190470135
PRY,2004,6.189962669
PRY,2005,6.189729179
PRY,2006,6.189946576
PRY,2007,6.189170667
PRY,2008,6.188801723
PRY,2009,6.18812989
PRY,2010,6.188109953
PRY,2011,6.188572283
PRY,2012,6.189573505
PRY,2013,6.19065461
PRY,2014,6.191966507
PRY,2015,6.193191682
PRY,2016,6.195441281
PER,1990,4.149711433
PER,1991,4.15424609
PER,1992,4.158719005
PER,1993,4.163066381
PER,1994,4.166918279
PER,1995,4.169664263
PER,1996,4.172830602
PER,1997,4.175476593
PER,1998,4.17761248
PER,1999,4.179547697
PER,2000,4.182058207
PER,2001,4.18382539
PER,2002,4.186357187
PER,2003,4.189090602
PER,2004,4.191352526
PER,2005,4.193812193
PER,2006,4.197308817
PER,2007,4.200288065
PER,2008,4.203709705
PER,2009,4.206755314
PER,2010,4.210368803
PER,2011,4.212605727
PER,2012,4.215180571
PER,2013,4.2173077
PER,2014,4.219494927
PER,2015,4.221641256
PER,2016,4.223893111
PHL,1990,3.486843229
PHL,1991,3.487471499
PHL,1992,3.488548426
PHL,1993,3.489784125
PHL,1994,3.490844813
PHL,1995,3.49251757
PHL,1996,3.492694784
PHL,1997,3.493382876
PHL,1998,3.493834958
PHL,1999,3.494053571
PHL,2000,3.495021899
PHL,2001,3.495526773
PHL,2002,3.49718066
PHL,2003,3.499219438
PHL,2004,3.501203982
PHL,2005,3.502621643
PHL,2006,3.507079669
PHL,2007,3.51027803
PHL,2008,3.513680376
PHL,2009,3.517489067
PHL,2010,3.522230375
PHL,2011,3.524841361
PHL,2012,3.528963744
PHL,2013,3.533437688
PHL,2014,3.538005257
PHL,2015,3.542273914
PHL,2016,3.546871647
POL,1990,3.55242453
POL,1991,3.551340307
POL,1992,3.550486274
POL,1993,3.549664804
POL,1994,3.548695085
POL,1995,3.547647342
POL,1996,3.550576658
POL,1997,3.553262442
POL,1998,3.5558223
POL,1999,3.558138314
POL,2000,3.560773424
POL,2001,3.560187247
POL,2002,3.561762143
POL,2003,3.563331911
POL,2004,3.564369338
POL,2005,3.566069381
POL,2006,3.568535966
POL,2007,3.570219066
POL,2008,3.572253576
POL,2009,3.573982705
POL,2010,3.575614728
POL,2011,3.576481137
POL,2012,3.577314451
POL,2013,3.578317034
POL,2014,3.579255956
POL,2015,3.579777697
POL,2016,3.580570778
PRT,1990,5.469489656
PRT,1991,5.471420128
PRT,1992,5.473518615
PRT,1993,5.475229741
PRT,1994,5.47582946
PRT,1995,5.476775826
PRT,1996,5.479698814
PRT,1997,5.483760029
PRT,1998,5.487186528
PRT,1999,5.490343726
PRT,2000,5.491308758
PRT,2001,5.488462971
PRT,2002,5.487889175
PRT,2003,5.487155716
PRT,2004,5.485294843
PRT,2005,5.484025223
PRT,2006,5.48401309
PRT,2007,5.483121904
PRT,2008,5.48348335
PRT,2009,5.484142912
PRT,2010,5.484554614
PRT,2011,5.488119372
PRT,2012,5.492231104
PRT,2013,5.49577458
PRT,2014,5.498871539
PRT,2015,5.501805177
PRT,2016,5.505456327
PRI,1990,4.303501351
PRI,1991,4.30676129
PRI,1992,4.309635773
PRI,1993,4.312069349
PRI,1994,4.314155687
PRI,1995,4.316335564
PRI,1996,4.319284961
PRI,1997,4.321526147
PRI,1998,4.32337048
PRI,1999,4.324839735
PRI,2000,4.326366783
PRI,2001,4.328371048
PRI,2002,4.329945252
PRI,2003,4.331812023
PRI,2004,4.332953003
PRI,2005,4.333213913
PRI,2006,4.334599566
PRI,2007,4.335534728
PRI,2008,4.336659156
PRI,2009,4.337162097
PRI,2010,4.337709042
PRI,2011,4.337046526
PRI,2012,4.336425866
PRI,2013,4.3357925
PRI,2014,4.334764581
PRI,2015,4.33354114
PRI,2016,4.332166912
QAT,1990,4.655368641
QAT,1991,4.660507288
QAT,1992,4.666714046
QAT,1993,4.674916719
QAT,1994,4.686069819
QAT,1995,4.700595458
QAT,1996,4.708334011
QAT,1997,4.715499083
QAT,1998,4.724117432
QAT,1999,4.733530249
QAT,2000,4.743806951
QAT,2001,4.755542592
QAT,2002,4.7704954
QAT,2003,4.776177105
QAT,2004,4.758452554
QAT,2005,4.71866112
QAT,2006,4.663188055
QAT,2007,4.618804419
QAT,2008,4.590030127
QAT,2009,4.580727272
QAT,2010,4.588982968
QAT,2011,4.582544679
QAT,2012,4.588861707
QAT,2013,4.602190924
QAT,2014,4.618405965
QAT,2015,4.633160423
QAT,2016,4.637293906
ROU,1990,3.431204222
ROU,1991,3.430351692
ROU,1992,3.428454998
ROU,1993,3.426892574
ROU,1994,3.42472717
ROU,1995,3.422742953
ROU,1996,3.424954574
ROU,1997,3.427765455
ROU,1998,3.430126172
ROU,1999,3.432621951
ROU,2000,3.435031892
ROU,2001,3.436752952
ROU,2002,3.439017883
ROU,2003,3.440824947
ROU,2004,3.442896308
ROU,2005,3.444865956
ROU,2006,3.446402567
ROU,2007,3.447459003
ROU,2008,3.448740661
ROU,2009,3.450320731
ROU,2010,3.451560378
ROU,2011,3.454630931
