,Code,Year,"Suicide rate (deaths per 100,000)","Mental and substance use disorder rate (number suffering per 100,000)"
3533,CAF,1958,,
3534,CAF,1959,,
3535,CAF,1960,,
3536,CAF,1961,,
3537,CAF,1962,,
3538,CAF,1963,,
3539,CAF,1964,,
3540,CAF,1965,,
3541,CAF,1966,,
3542,CAF,1967,,
3543,CAF,1968,,
3544,CAF,1969,,
3545,CAF,1970,,
3546,CAF,1971,,
3547,CAF,1972,,
3548,CAF,1973,,
3549,CAF,1974,,
3550,CAF,1975,,
3551,CAF,1976,,
3552,CAF,1977,,
3553,CAF,1978,,
3554,CAF,1979,,
3555,CAF,1980,,
3556,CAF,1981,,
3557,CAF,1982,,
3558,CAF,1983,,
3559,CAF,1984,,
3560,CAF,1985,,
3561,CAF,1986,,
3562,CAF,1987,,
3563,CAF,1988,,
3564,CAF,1989,,
3565,CAF,1990,13.9758780875,16349.3792669
3566,CAF,1991,14.2597949395,16349.992404700002
3567,CAF,1992,14.1565450208,16355.3187815
3568,CAF,1993,14.423965203599998,16353.4763937
3569,CAF,1994,14.539307186099999,16366.614473399999
3570,CAF,1995,14.5332455955,16373.565353
3571,CAF,1996,14.7723794219,16378.655592500001
3572,CAF,1997,14.724246000299999,16369.190876199998
3573,CAF,1998,14.9142529662,16369.1799545
3574,CAF,1999,15.057899888900002,16376.8976604
3575,CAF,2000,14.929768543200002,16379.1780778
3576,CAF,2001,14.927890211300001,16379.372587499998
3577,CAF,2002,15.054312593599999,16374.6571914
3578,CAF,2003,15.0276251822,16370.8757229
3579,CAF,2004,15.0126197795,16369.5109725
3580,CAF,2005,15.021166493499999,16371.0556045
3581,CAF,2006,15.077546890299999,16361.916035600001
3582,CAF,2007,14.9380794452,16340.796023599998
3583,CAF,2008,14.756317832,16333.930531999997
3584,CAF,2009,14.6348394958,16326.3942653
3585,CAF,2010,14.875929819200001,16322.1219859
3586,CAF,2011,14.9226996482,16319.5899278
3587,CAF,2012,14.7898076928,16330.8545304
3588,CAF,2013,14.859551700899999,16329.3982634
3589,CAF,2014,14.8030540861,16333.2556015
3590,CAF,2015,14.785689036700001,16345.7876689
3591,CAF,2016,14.7999130352,16352.209352899998
3592,,1990,12.961237721,13488.1051387
3593,,1991,13.141040495,13498.5384215
3594,,1992,13.6894574271,13515.389779
3595,,1993,14.3616327437,13532.7000591
3596,,1994,15.0537812045,13545.9898903
3597,,1995,15.740101609999998,13568.4002396
3598,,1996,16.0722533117,13575.479806700001
3599,,1997,16.1993764517,13586.9761395
3600,,1998,16.1302228891,13601.3148402
3601,,1999,16.3121724952,13614.3657678
3602,,2000,16.6682304991,13631.778959600002
3603,,2001,16.778445181800002,13614.8110565
3604,,2002,16.7392168604,13604.7892727
3605,,2003,16.747174183800002,13597.813245599997
3606,,2004,16.830119588800002,13589.345546399998
3607,,2005,16.7030304438,13588.2905701
3608,,2006,16.5042684794,13570.239653899998
3609,,2007,16.0819878864,13547.5315048
3610,,2008,15.394016351400001,13534.304907299998
3611,,2009,14.767878922000001,13517.2043831
3612,,2010,14.2345132051,13509.542798900002
3613,,2011,13.890662996300001,13499.8164842
3614,,2012,13.5937220176,13493.076978100002
3615,,2013,13.281707686199999,13482.355558399999
3616,,2014,12.975343509299998,13472.123868399998
3617,,2015,12.5817192352,13461.9497784
3618,,2016,12.534517333399998,13461.325581799998
3619,,1990,16.919921121199998,13607.535891299998
3620,,1991,17.1109827748,13615.5623951
3621,,1992,17.1873362578,13617.8224111
3622,,1993,17.013994047,13621.9419928
3623,,1994,16.9585968397,13632.838197100002
3624,,1995,16.8613351311,13640.925205399999
3625,,1996,16.6916006816,13621.542214
3626,,1997,16.7345280428,13605.522742
3627,,1998,16.6206834898,13591.6498428
3628,,1999,16.5420982381,13580.0885789
3629,,2000,16.215168799599994,13567.218325999998
3630,,2001,15.967679874600003,13536.5622557
3631,,2002,15.723434736199998,13509.319709799998
3632,,2003,15.4321081664,13478.358000299999
3633,,2004,15.2415228582,13452.268645900003
3634,,2005,15.045016809200002,13430.7139227
3635,,2006,14.8469628894,13411.3966565
3636,,2007,14.6737102042,13390.7541039
3637,,2008,14.609196073,13372.995626
3638,,2009,14.4806787782,13356.9100054
3639,,2010,14.1817582049,13342.570703100002
3640,,2011,13.855241729400001,13336.3252207
3641,,2012,13.6862420274,13335.0904524
3642,,2013,13.398146092000001,13332.6401329
3643,,2014,13.1104533248,13331.2414767
3644,,2015,13.0059277233,13329.209973
3645,,2016,12.9853608227,13329.730647700002
3646,,1990,5.577803628080001,12672.9269584
3647,,1991,5.7385418461599995,12660.660563899999
3648,,1992,5.870731478200001,12653.773084
3649,,1993,5.97082379777,12647.753330500002
3650,,1994,6.137899098409999,12643.145813299998
3651,,1995,6.301924498439998,12647.6188723
3652,,1996,6.40229093663,12668.2096563
3653,,1997,6.472116831639999,12691.028033600001
3654,,1998,6.62028902564,12718.3102095
3655,,1999,6.67953097622,12741.704366299999
3656,,2000,6.76719915157,12773.679873899999
3657,,2001,6.81950574505,12781.751474200002
3658,,2002,6.8551674914000005,12796.5019399
3659,,2003,6.77954659836,12811.3471048
3660,,2004,6.65395694814,12828.3588336
3661,,2005,6.5466593600700005,12846.7538436
3662,,2006,6.526701066549999,12808.4970147
3663,,2007,6.460587907030001,12772.4172586
3664,,2008,6.571143308430001,12736.038674799998
3665,,2009,6.661268114219999,12703.2218353
3666,,2010,6.5584007388300005,12672.9497065
3667,,2011,6.469332583289999,12669.9268729
3668,,2012,6.441387162280001,12666.1964113
3669,,2013,6.398688815100001,12667.550811799998
3670,,2014,6.40504000258,12668.0283623
3671,,2015,6.386163842699999,12669.6578332
3672,,2016,6.3901302843200005,12672.791467799998
3673,,1990,11.2091522525,16148.043715799999
3674,,1991,11.2591346029,16161.7082963
3675,,1992,11.2102253954,16167.050889700002
3676,,1993,11.1184901552,16185.665871599998
3677,,1994,11.213160752,16198.3177417
3678,,1995,11.371089925,16220.751935799997
3679,,1996,11.5641853874,16225.7068155
3680,,1997,11.2270990011,16237.308179299998
3681,,1998,11.3899742027,16256.167960099998
3682,,1999,11.320657603199999,16265.0327268
3683,,2000,11.2605082327,16284.6046866
3684,,2001,11.269361455899999,16273.917614599999
3685,,2002,11.083360811199999,16264.175712900002
3686,,2003,11.3357672068,16258.703961
3687,,2004,11.1389763999,16245.1960491
3688,,2005,11.014075448800002,16243.988742399999
3689,,2006,11.0208461855,16222.4310746
3690,,2007,10.997463251800001,16199.3062538
3691,,2008,11.0739906608,16183.495065399999
3692,,2009,10.9969009318,16164.557385200002
3693,,2010,10.949897133499999,16147.605743200002
3694,,2011,10.9857757076,16111.177238100001
3695,,2012,11.036433145999998,16083.8694102
3696,,2013,10.9917999246,16051.1382699
3697,,2014,10.9859657251,16018.5598822
3698,,2015,10.9796082796,15992.031017500001
3699,,2016,10.9486052523,15966.848272100002
3700,TCD,1800,,
3701,TCD,1936,,
3702,TCD,1950,,
3703,TCD,1951,,
3704,TCD,1952,,
3705,TCD,1953,,
3706,TCD,1954,,
3707,TCD,1955,,
3708,TCD,1956,,
3709,TCD,1957,,
3710,TCD,1958,,
3711,TCD,1959,,
3712,TCD,1960,,
3713,TCD,1961,,
3714,TCD,1962,,
3715,TCD,1963,,
3716,TCD,1964,,
3717,TCD,1965,,
3718,TCD,1966,,
3719,TCD,1967,,
3720,TCD,1968,,
3721,TCD,1969,,
3722,TCD,1970,,
3723,TCD,1971,,
3724,TCD,1972,,
3725,TCD,1973,,
3726,TCD,1974,,
3727,TCD,1975,,
3728,TCD,1976,,
3729,TCD,1977,,
3730,TCD,1978,,
3731,TCD,1979,,
3732,TCD,1980,,
3733,TCD,1981,,
3734,TCD,1982,,
3735,TCD,1983,,
3736,TCD,1984,,
3737,TCD,1985,,
3738,TCD,1986,,
3739,TCD,1987,,
3740,TCD,1988,,
3741,TCD,1989,,
3742,TCD,1990,8.737752696320001,15568.7706187
3743,TCD,1991,8.65428416089,15549.8686063
3744,TCD,1992,8.91785678285,15534.9031399
3745,TCD,1993,9.24424597232,15530.756350999998
3746,TCD,1994,9.35650141948,15516.1496732
3747,TCD,1995,9.43142466867,15508.330432600002
3748,TCD,1996,10.0999130586,15537.8480938
3749,TCD,1997,10.6271203215,15571.778384399999
3750,TCD,1998,11.119821547999999,15600.663350899997
3751,TCD,1999,11.513709297,15646.257842
3752,TCD,2000,11.6841201406,15684.3564772
3753,TCD,2001,11.6000356558,15679.683994699999
3754,TCD,2002,11.560076896199998,15673.6637127
3755,TCD,2003,11.636531227699999,15679.8296549
3756,TCD,2004,11.5954834564,15674.5540245
3757,TCD,2005,11.394182580599999,15677.0262081
3758,TCD,2006,11.2635965023,15654.3119959
3759,TCD,2007,11.3266069094,15624.087522400001
3760,TCD,2008,11.402327485199999,15617.2102628
3761,TCD,2009,11.4113277945,15577.670756600002
3762,TCD,2010,11.5097773296,15564.6845319
3763,TCD,2011,11.240267111500001,15525.859166999999
3764,TCD,2012,10.953887043900002,15499.8903524
3765,TCD,2013,10.628959924,15467.082695899999
3766,TCD,2014,10.398852852300001,15429.181095700002
3767,TCD,2015,10.199713871,15393.074809999998
3768,TCD,2016,10.0052741596,15366.570099200002
3769,CHL,1800,,
3770,CHL,1820,,
3771,CHL,1821,,
3772,CHL,1822,,
3773,CHL,1823,,
3774,CHL,1824,,
3775,CHL,1825,,
3776,CHL,1826,,
3777,CHL,1827,,
3778,CHL,1828,,
3779,CHL,1829,,
3780,CHL,1830,,
3781,CHL,1831,,
3782,CHL,1832,,
3783,CHL,1833,,
3784,CHL,1834,,
3785,CHL,1835,,
3786,CHL,1836,,
3787,CHL,1837,,
3788,CHL,1838,,
3789,CHL,1839,,
3790,CHL,1840,,
3791,CHL,1841,,
3792,CHL,1842,,
3793,CHL,1843,,
3794,CHL,1844,,
3795,CHL,1845,,
3796,CHL,1846,,
3797,CHL,1847,,
3798,CHL,1848,,
3799,CHL,1849,,
3800,CHL,1850,,
3801,CHL,1851,,
3802,CHL,1852,,
3803,CHL,1853,,
3804,CHL,1854,,
3805,CHL,1855,,
3806,CHL,1856,,
3807,CHL,1857,,
3808,CHL,1858,,
3809,CHL,1859,,
3810,CHL,1860,,
3811,CHL,1861,,
3812,CHL,1862,,
3813,CHL,1863,,
3814,CHL,1864,,
3815,CHL,1865,,
3816,CHL,1866,,
3817,CHL,1867,,
3818,CHL,1868,,
3819,CHL,1869,,
3820,CHL,1870,,
3821,CHL,1871,,
3822,CHL,1872,,
3823,CHL,1873,,
3824,CHL,1874,,
3825,CHL,1875,,
3826,CHL,1876,,
3827,CHL,1877,,
3828,CHL,1878,,
3829,CHL,1879,,
3830,CHL,1880,,
3831,CHL,1881,,
3832,CHL,1882,,
3833,CHL,1883,,
3834,CHL,1884,,
3835,CHL,1885,,
3836,CHL,1886,,
3837,CHL,1887,,
3838,CHL,1888,,
3839,CHL,1889,,
3840,CHL,1890,,
3841,CHL,1891,,
3842,CHL,1892,,
3843,CHL,1893,,
3844,CHL,1894,,
3845,CHL,1895,,
3846,CHL,1896,,
3847,CHL,1897,,
3848,CHL,1898,,
3849,CHL,1899,,
3850,CHL,1900,,
3851,CHL,1901,,
3852,CHL,1902,,
3853,CHL,1903,,
3854,CHL,1904,,
3855,CHL,1905,,
3856,CHL,1906,,
3857,CHL,1907,,
3858,CHL,1908,,
3859,CHL,1909,,
3860,CHL,1910,,
3861,CHL,1911,,
3862,CHL,1912,,
3863,CHL,1913,,
3864,CHL,1914,,
3865,CHL,1915,,
3866,CHL,1916,,
3867,CHL,1917,,
3868,CHL,1918,,
3869,CHL,1919,,
3870,CHL,1920,,
3871,CHL,1921,,
3872,CHL,1922,,
3873,CHL,1923,,
3874,CHL,1924,,
3875,CHL,1925,,
3876,CHL,1926,,
3877,CHL,1927,,
3878,CHL,1928,,
3879,CHL,1929,,
3880,CHL,1930,,
3881,CHL,1931,,
3882,CHL,1932,,
3883,CHL,1933,,
3884,CHL,1934,,
3885,CHL,1935,,
3886,CHL,1936,,
3887,CHL,1937,,
3888,CHL,1938,,
3889,CHL,1939,,
3890,CHL,1940,,
3891,CHL,1941,,
3892,CHL,1942,,
3893,CHL,1943,,
3894,CHL,1944,,
3895,CHL,1945,,
3896,CHL,1946,,
3897,CHL,1947,,
3898,CHL,1948,,
3899,CHL,1949,,
3900,CHL,1950,,
3901,CHL,1951,,
3902,CHL,1952,,
3903,CHL,1953,,
3904,CHL,1954,,
3905,CHL,1955,,
3906,CHL,1956,,
3907,CHL,1957,,
3908,CHL,1958,,
3909,CHL,1959,,
3910,CHL,1960,,
3911,CHL,1961,,
3912,CHL,1962,,
3913,CHL,1963,,
3914,CHL,1964,,
3915,CHL,1965,,
3916,CHL,1966,,
3917,CHL,1967,,
3918,CHL,1968,,
3919,CHL,1969,,
3920,CHL,1970,,
3921,CHL,1971,,
3922,CHL,1972,,
3923,CHL,1973,,
3924,CHL,1974,,
3925,CHL,1975,,
3926,CHL,1976,,
3927,CHL,1977,,
3928,CHL,1978,,
3929,CHL,1979,,
3930,CHL,1980,,
3931,CHL,1981,,
3932,CHL,1982,,
3933,CHL,1983,,
3934,CHL,1984,,
3935,CHL,1985,,
3936,CHL,1986,,
3937,CHL,1987,,
3938,CHL,1988,,
3939,CHL,1989,,
3940,CHL,1990,20.164501483,18193.070310599996
3941,CHL,1991,18.6866484901,18175.0781365
3942,CHL,1992,17.3100527883,18159.9344446
3943,CHL,1993,16.7352320567,18149.878032900004
3944,CHL,1994,16.3220071552,18137.2483655
3945,CHL,1995,16.1936292615,18128.927999900003
3946,CHL,1996,15.8035234197,18124.1078963
3947,CHL,1997,15.2714447964,18119.0946559
3948,CHL,1998,14.760634225499999,18107.6414661
3949,CHL,1999,14.093990218499998,18101.7031536
3950,CHL,2000,13.3278154523,18102.9765686
3951,CHL,2001,12.8446985042,18084.3376867
3952,CHL,2002,12.489584043299999,18070.3259202
3953,CHL,2003,12.274379088599998,18053.234608099996
3954,CHL,2004,12.1446572767,18037.900757099997
3955,CHL,2005,11.922461592000001,18025.1969676
3956,CHL,2006,11.770591183699999,17966.6342108
3957,CHL,2007,11.8359011948,17904.188217900002
3958,CHL,2008,11.9464639525,17849.082372999997
3959,CHL,2009,12.002381794000001,17799.9760186
3960,CHL,2010,11.7547209391,17744.4903967
3961,CHL,2011,11.49208772,17728.9872972
3962,CHL,2012,11.1502007232,17743.856555000002
3963,CHL,2013,10.85937153,17746.056377200002
3964,CHL,2014,10.7763660727,17743.0220243
3965,CHL,2015,10.8334378359,17747.6460018
3966,CHL,2016,10.8919622028,17748.1362586
3967,CHN,1700,,
3968,CHN,1800,,
3969,CHN,1820,,
3970,CHN,1821,,
3971,CHN,1822,,
3972,CHN,1823,,
3973,CHN,1824,,
3974,CHN,1825,,
3975,CHN,1826,,
3976,CHN,1827,,
3977,CHN,1828,,
3978,CHN,1829,,
3979,CHN,1830,,
3980,CHN,1831,,
3981,CHN,1832,,
3982,CHN,1833,,
3983,CHN,1834,,
3984,CHN,1835,,
3985,CHN,1836,,
3986,CHN,1837,,
3987,CHN,1838,,
3988,CHN,1839,,
3989,CHN,1840,,
3990,CHN,1841,,
3991,CHN,1842,,
3992,CHN,1843,,
3993,CHN,1844,,
3994,CHN,1845,,
3995,CHN,1846,,
3996,CHN,1847,,
3997,CHN,1848,,
3998,CHN,1849,,
3999,CHN,1850,,
4000,CHN,1851,,
4001,CHN,1852,,
4002,CHN,1853,,
4003,CHN,1854,,
4004,CHN,1855,,
4005,CHN,1856,,
4006,CHN,1857,,
4007,CHN,1858,,
4008,CHN,1859,,
4009,CHN,1860,,
4010,CHN,1861,,
4011,CHN,1862,,
4012,CHN,1863,,
4013,CHN,1864,,
4014,CHN,1865,,
4015,CHN,1866,,
4016,CHN,1867,,
4017,CHN,1868,,
4018,CHN,1869,,
4019,CHN,1870,,
4020,CHN,1871,,
4021,CHN,1872,,
4022,CHN,1873,,
4023,CHN,1874,,
4024,CHN,1875,,
4025,CHN,1876,,
4026,CHN,1877,,
4027,CHN,1878,,
4028,CHN,1879,,
4029,CHN,1880,,
4030,CHN,1881,,
4031,CHN,1882,,
4032,CHN,1883,,
4033,CHN,1884,,
4034,CHN,1885,,
4035,CHN,1886,,
4036,CHN,1887,,
4037,CHN,1888,,
4038,CHN,1889,,
4039,CHN,1890,,
4040,CHN,1891,,
4041,CHN,1892,,
4042,CHN,1893,,
4043,CHN,1894,,
4044,CHN,1895,,
4045,CHN,1896,,
4046,CHN,1897,,
4047,CHN,1898,,
4048,CHN,1899,,
4049,CHN,1900,,
4050,CHN,1901,,
4051,CHN,1902,,
4052,CHN,1903,,
4053,CHN,1904,,
4054,CHN,1905,,
4055,CHN,1906,,
4056,CHN,1907,,
4057,CHN,1908,,
4058,CHN,1909,,
4059,CHN,1910,,
4060,CHN,1911,,
4061,CHN,1912,,
4062,CHN,1913,,
4063,CHN,1914,,
4064,CHN,1915,,
4065,CHN,1916,,
4066,CHN,1917,,
4067,CHN,1918,,
4068,CHN,1919,,
4069,CHN,1920,,
4070,CHN,1921,,
4071,CHN,1922,,
4072,CHN,1923,,
4073,CHN,1924,,
4074,CHN,1925,,
4075,CHN,1926,,
4076,CHN,1927,,
4077,CHN,1928,,
4078,CHN,1929,,
4079,CHN,1930,,
4080,CHN,1931,,
4081,CHN,1932,,
4082,CHN,1933,,
4083,CHN,1934,,
4084,CHN,1935,,
4085,CHN,1936,,
4086,CHN,1937,,
4087,CHN,1938,,
4088,CHN,1939,,
4089,CHN,1940,,
4090,CHN,1941,,
4091,CHN,1942,,
4092,CHN,1943,,
4093,CHN,1944,,
4094,CHN,1945,,
4095,CHN,1946,,
4096,CHN,1947,,
4097,CHN,1948,,
4098,CHN,1949,,
4099,CHN,1950,,
4100,CHN,1951,,
4101,CHN,1952,,
4102,CHN,1953,,
4103,CHN,1954,,
4104,CHN,1955,,
4105,CHN,1956,,
4106,CHN,1957,,
4107,CHN,1958,,
4108,CHN,1959,,
4109,CHN,1960,,
4110,CHN,1961,,
4111,CHN,1962,,
4112,CHN,1963,,
4113,CHN,1964,,
4114,CHN,1965,,
4115,CHN,1966,,
4116,CHN,1967,,
4117,CHN,1968,,
4118,CHN,1969,,
4119,CHN,1970,,
4120,CHN,1971,,
4121,CHN,1972,,
4122,CHN,1973,,
4123,CHN,1974,,
4124,CHN,1975,,
4125,CHN,1976,,
4126,CHN,1977,,
4127,CHN,1978,,
4128,CHN,1979,,
4129,CHN,1980,,
4130,CHN,1981,,
4131,CHN,1982,,
4132,CHN,1983,,
4133,CHN,1984,,
4134,CHN,1985,,
4135,CHN,1986,,
4136,CHN,1987,,
4137,CHN,1988,,
4138,CHN,1989,,
4139,CHN,1990,23.780791874699997,14375.3063985
4140,CHN,1991,23.8677087015,14367.7589246
4141,CHN,1992,23.7282844298,14364.810313000002
4142,CHN,1993,23.433837556500002,14365.4440024
4143,CHN,1994,23.2322240813,14369.939654300002
4144,CHN,1995,22.576444066,14377.966207299998
4145,CHN,1996,21.6378400692,14367.724185299998
4146,CHN,1997,20.919872812999998,14364.4326007
4147,CHN,1998,20.124601768599998,14365.259285799999
4148,CHN,1999,18.9856017229,14365.166550700002
4149,CHN,2000,17.7328319519,14373.606728900002
4150,CHN,2001,16.497135216500002,14303.2377716
4151,CHN,2002,15.892320189100001,14234.2036574
4152,CHN,2003,15.5898316263,14169.5155896
4153,CHN,2004,15.1734669521,14106.127590900001
4154,CHN,2005,14.4428183921,14047.2134724
4155,CHN,2006,13.7311043049,14054.6059182
4156,CHN,2007,12.968653209600001,14061.885158899999
4157,CHN,2008,12.2587975899,14067.6423996
4158,CHN,2009,11.656864518099999,14076.816471699998
4159,CHN,2010,11.090652778099999,14089.0927968
4160,CHN,2011,10.358170725199999,14037.6955176
4161,CHN,2012,9.74668879263,13991.943311
4162,CHN,2013,9.32145141449,13947.626539399998
4163,CHN,2014,9.0180984463,13902.3290038
4164,CHN,2015,8.722126875610002,13860.925959199998
4165,CHN,2016,8.540882363080001,13821.6779171
4166,CXR,1800,,
4167,CXR,1888,,
4168,CXR,1897,,
4169,CXR,1898,,
4170,CXR,1901,,
4171,CXR,1943,,
4172,CXR,2000,,
4173,CXR,2001,,
4174,CXR,2002,,
4175,CXR,2003,,
4176,CXR,2004,,
4177,CXR,2005,,
4178,CXR,2006,,
4179,CXR,2007,,
4180,CXR,2010,,
4181,CCK,1800,,
4182,CCK,1820,,
4183,CCK,1836,,
4184,CCK,2000,,
4185,CCK,2001,,
4186,CCK,2002,,
4187,CCK,2003,,
4188,CCK,2004,,
4189,CCK,2005,,
4190,CCK,2006,,
4191,CCK,2007,,
4192,CCK,2010,,
4193,COL,1800,,
4194,COL,1820,,
4195,COL,1850,,
4196,COL,1870,,
4197,COL,1890,,
4198,COL,1900,,
4199,COL,1901,,
4200,COL,1902,,
4201,COL,1903,,
4202,COL,1904,,
4203,COL,1905,,
4204,COL,1906,,
4205,COL,1907,,
4206,COL,1908,,
4207,COL,1909,,
4208,COL,1910,,
4209,COL,1911,,
4210,COL,1912,,
4211,COL,1913,,
4212,COL,1914,,
4213,COL,1915,,
4214,COL,1916,,
4215,COL,1917,,
4216,COL,1918,,
4217,COL,1919,,
4218,COL,1920,,
4219,COL,1921,,
4220,COL,1922,,
4221,COL,1923,,
4222,COL,1924,,
4223,COL,1925,,
4224,COL,1926,,
4225,COL,1927,,
4226,COL,1928,,
4227,COL,1929,,
4228,COL,1930,,
4229,COL,1931,,
4230,COL,1932,,
4231,COL,1933,,
4232,COL,1934,,
4233,COL,1935,,
4234,COL,1936,,
4235,COL,1937,,
4236,COL,1938,,
4237,COL,1939,,
4238,COL,1940,,
4239,COL,1941,,
4240,COL,1942,,
4241,COL,1943,,
4242,COL,1944,,
4243,COL,1945,,
4244,COL,1946,,
4245,COL,1947,,
4246,COL,1948,,
4247,COL,1949,,
4248,COL,1950,,
4249,COL,1951,,
4250,COL,1952,,
4251,COL,1953,,
4252,COL,1954,,
4253,COL,1955,,
4254,COL,1956,,
4255,COL,1957,,
4256,COL,1958,,
4257,COL,1959,,
4258,COL,1960,,
4259,COL,1961,,
4260,COL,1962,,
4261,COL,1963,,
4262,COL,1964,,
4263,COL,1965,,
4264,COL,1966,,
4265,COL,1967,,
4266,COL,1968,,
4267,COL,1969,,
4268,COL,1970,,
4269,COL,1971,,
4270,COL,1972,,
4271,COL,1973,,
4272,COL,1974,,
4273,COL,1975,,
4274,COL,1976,,
4275,COL,1977,,
4276,COL,1978,,
4277,COL,1979,,
4278,COL,1980,,
4279,COL,1981,,
4280,COL,1982,,
4281,COL,1983,,
4282,COL,1984,,
4283,COL,1985,,
4284,COL,1986,,
4285,COL,1987,,
4286,COL,1988,,
4287,COL,1989,,
4288,COL,1990,5.784058046419999,12241.138813299998
4289,COL,1991,6.067360505650001,12252.975410500001
4290,COL,1992,6.119612746780001,12269.4372951
4291,COL,1993,6.1487627481299985,12287.7423083
4292,COL,1994,6.315567100930001,12298.820047
4293,COL,1995,6.634079290370001,12328.6161391
4294,COL,1996,6.9479606614,12387.7055381
4295,COL,1997,6.97382517497,12437.0212047
4296,COL,1998,7.247261569360001,12506.8349543
4297,COL,1999,7.55806161303,12555.882456399999
4298,COL,2000,7.78420610625,12619.689226999999
4299,COL,2001,7.905609030010001,12621.502205399998
4300,COL,2002,7.91725351852,12632.8720232
4301,COL,2003,7.304187709210002,12639.598930000002
4302,COL,2004,7.102792766059999,12645.6956346
4303,COL,2005,6.672690510190001,12652.0829852
4304,COL,2006,6.6464152583099985,12545.605056199998
4305,COL,2007,6.39304248309,12450.7302817
4306,COL,2008,6.4029473901100005,12348.1633094
4307,COL,2009,6.54873945574,12255.283011399999
4308,COL,2010,6.28570422649,12169.5176283
4309,COL,2011,5.956264558480001,12162.7799134
4310,COL,2012,5.876036882289999,12153.3910835
4311,COL,2013,5.71541501352,12148.7191698
4312,COL,2014,5.70835012252,12146.907528200001
4313,COL,2015,5.68931146108,12146.1650113
4314,COL,2016,5.67919794084,12138.773207200002
4315,COM,1800,,
4316,COM,1820,,
4317,COM,1950,,
4318,COM,1951,,
4319,COM,1952,,
4320,COM,1953,,
4321,COM,1954,,
4322,COM,1955,,
4323,COM,1956,,
4324,COM,1957,,
4325,COM,1958,,
4326,COM,1959,,
4327,COM,1960,,
4328,COM,1961,,
4329,COM,1962,,
4330,COM,1963,,
4331,COM,1964,,
4332,COM,1965,,
4333,COM,1966,,
4334,COM,1967,,
4335,COM,1968,,
4336,COM,1969,,
4337,COM,1970,,
4338,COM,1971,,
4339,COM,1972,,
4340,COM,1973,,
4341,COM,1974,,
4342,COM,1975,,
4343,COM,1976,,
4344,COM,1977,,
4345,COM,1978,,
4346,COM,1979,,
4347,COM,1980,,
4348,COM,1981,,
4349,COM,1982,,
4350,COM,1983,,
4351,COM,1984,,
4352,COM,1985,,
4353,COM,1986,,
4354,COM,1987,,
4355,COM,1988,,
4356,COM,1989,,
4357,COM,1990,8.780763701180001,15388.478068900002
4358,COM,1991,8.80844953469,15384.256347499999
4359,COM,1992,8.82620419,15385.5293019
4360,COM,1993,8.8482923262,15383.619854100001
4361,COM,1994,8.888489404600001,15389.809908000001
4362,COM,1995,8.93859208787,15392.0413614
4363,COM,1996,8.91225808175,15396.097485600001
4364,COM,1997,8.93609004369,15394.8990719
4365,COM,1998,8.14054160037,15393.119085100001
4366,COM,1999,7.798852102080001,15398.5477592
4367,COM,2000,7.647359362989999,15407.905975900001
4368,COM,2001,7.426924988460001,15390.3986034
4369,COM,2002,7.338970519069999,15379.9960065
4370,COM,2003,7.15887542893,15362.5819678
4371,COM,2004,8.57860065731,15356.1844259
4372,COM,2005,8.49739885114,15341.444633399999
4373,COM,2006,8.52724584152,15326.432592299998
4374,COM,2007,8.50504664653,15302.6708713
4375,COM,2008,8.552295293630001,15291.0586248
4376,COM,2009,8.499910030439999,15280.765332799998
4377,COM,2010,8.46915835113,15262.9957145
4378,COM,2011,8.597421351200001,15263.9656946
4379,COM,2012,8.644052007940001,15273.4449063
4380,COM,2013,8.663478630650001,15291.658952700001
4381,COM,2014,8.69155003017,15288.745173700001
4382,COM,2015,8.71807976875,15292.9874488
4383,COM,2016,8.737670302,15308.029643700002
4384,COG,1800,,
4385,COG,1820,,
4386,COG,1950,,
4387,COG,1951,,
4388,COG,1952,,
4389,COG,1953,,
4390,COG,1954,,
4391,COG,1955,,
4392,COG,1956,,
4393,COG,1957,,
4394,COG,1958,,
4395,COG,1959,,
4396,COG,1960,,
4397,COG,1961,,
4398,COG,1962,,
4399,COG,1963,,
4400,COG,1964,,
4401,COG,1965,,
4402,COG,1966,,
4403,COG,1967,,
4404,COG,1968,,
4405,COG,1969,,
4406,COG,1970,,
