,Code,Year,Prevalence - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Percent) (%)
137,AND,1992,17.083518793499998
138,AND,1993,17.0904852637
139,AND,1994,17.082758898599998
140,AND,1995,17.093031948
141,AND,1996,17.097601336300002
142,AND,1997,17.076639478799994
143,AND,1998,17.077018943800002
144,AND,1999,17.0777194396
145,AND,2000,17.0661842684
146,AND,2001,17.0651459153
147,AND,2002,17.0766019159
148,AND,2003,17.0944455866
149,AND,2004,17.0958423498
150,AND,2005,17.104289870600002
151,AND,2006,17.1038704509
152,AND,2007,17.1053639732
153,AND,2008,17.092211168400002
154,AND,2009,17.1013695762
155,AND,2010,17.0945444782
156,AND,2011,17.1053075123
157,AND,2012,17.100701918
158,AND,2013,17.1149277783
159,AND,2014,17.1035688254
160,AND,2015,17.1149130473
161,AND,2016,17.116670428200006
162,AGO,1990,16.0786816622
163,AGO,1991,16.076593998499998
164,AGO,1992,16.097255254300002
165,AGO,1993,16.1110840105
166,AGO,1994,16.1093173745
167,AGO,1995,16.123711181500003
168,AGO,1996,16.1025666629
169,AGO,1997,16.0882721246
170,AGO,1998,16.0641653126
171,AGO,1999,16.0461237211
172,AGO,2000,16.0316595365
173,AGO,2001,16.004110051199998
174,AGO,2002,15.9639078672
175,AGO,2003,15.9464930463
176,AGO,2004,15.925550414000002
177,AGO,2005,15.8897630846
178,AGO,2006,15.853805718699999
179,AGO,2007,15.813931303199999
180,AGO,2008,15.7818070283
181,AGO,2009,15.7448665567
182,AGO,2010,15.712643766300001
183,AGO,2011,15.6938815255
184,AGO,2012,15.687280498900002
185,AGO,2013,15.680061823399999
186,AGO,2014,15.649794968599998
187,AGO,2015,15.638728790899998
188,AGO,2016,15.630409026099999
189,ATG,1990,16.0986293891
190,ATG,1991,16.0654465231
191,ATG,1992,16.037252574100002
192,ATG,1993,16.0152734599
193,ATG,1994,15.979426953499999
194,ATG,1995,15.947254849199998
195,ATG,1996,15.941753076600001
196,ATG,1997,15.9284279225
197,ATG,1998,15.9028995182
198,ATG,1999,15.903534813299999
199,ATG,2000,15.899760788699998
200,ATG,2001,15.8872362526
201,ATG,2002,15.888356666699998
202,ATG,2003,15.876985161099999
203,ATG,2004,15.8770510494
204,ATG,2005,15.875139516800001
205,ATG,2006,15.8647682974
206,ATG,2007,15.850313085
207,ATG,2008,15.834381023699999
208,ATG,2009,15.8246594102
209,ATG,2010,15.8175960644
210,ATG,2011,15.8242914831
211,ATG,2012,15.8130113516
212,ATG,2013,15.825152911000002
213,ATG,2014,15.8216514222
214,ATG,2015,15.8285427211
215,ATG,2016,15.8249978328
216,ARG,1990,18.438999557
217,ARG,1991,18.5054856645
218,ARG,1992,18.5937726814
219,ARG,1993,18.659362234
220,ARG,1994,18.7335505709
221,ARG,1995,18.804764136099998
222,ARG,1996,18.8185902382
223,ARG,1997,18.8398886434
224,ARG,1998,18.8487772042
225,ARG,1999,18.866588951300002
226,ARG,2000,18.886283639000002
227,ARG,2001,18.8903182372
228,ARG,2002,18.9074774171
229,ARG,2003,18.9123137867
230,ARG,2004,18.9248683975
231,ARG,2005,18.9431973788
232,ARG,2006,18.857968143100003
233,ARG,2007,18.7702165749
234,ARG,2008,18.7036048545
235,ARG,2009,18.625432490399998
236,ARG,2010,18.5609957157
237,ARG,2011,18.5687973846
238,ARG,2012,18.5787797302
239,ARG,2013,18.5886532257
240,ARG,2014,18.6038688381
241,ARG,2015,18.606346293599998
242,ARG,2016,18.624393974100002
243,ARM,1990,13.656097963599999
244,ARM,1991,13.651082473199999
245,ARM,1992,13.634083248800001
246,ARM,1993,13.6175553035
247,ARM,1994,13.601101559199998
248,ARM,1995,13.5923675743
249,ARM,1996,13.5865361108
250,ARM,1997,13.5815420367
251,ARM,1998,13.591923747400001
252,ARM,1999,13.601992289699998
253,ARM,2000,13.6092560005
254,ARM,2001,13.60173691
255,ARM,2002,13.5941867153
256,ARM,2003,13.598957296799998
257,ARM,2004,13.5991708067
258,ARM,2005,13.6040651158
259,ARM,2006,13.6255082299
260,ARM,2007,13.6475762832
261,ARM,2008,13.6609653253
262,ARM,2009,13.682004031500002
263,ARM,2010,13.6809522293
264,ARM,2011,13.6798084948
265,ARM,2012,13.6757999544
266,ARM,2013,13.6637931716
267,ARM,2014,13.6514471019
268,ARM,2015,13.6592392713
269,ARM,2016,13.658464244600001
270,,1990,21.2267392967
271,,1991,21.2903139089
272,,1992,21.3634416656
273,,1993,21.435381063
274,,1994,21.5150197716
275,,1995,21.574863181199998
276,,1996,21.583864726799998
277,,1997,21.591882837399996
278,,1998,21.599677473899998
279,,1999,21.6191352593
280,,2000,21.614532342199997
281,,2001,21.6563297223
282,,2002,21.675814998099998
283,,2003,21.7172431093
284,,2004,21.7478453057
285,,2005,21.782760594299997
286,,2006,21.749128320900002
287,,2007,21.710603965300002
288,,2008,21.671468525700003
289,,2009,21.6210245652
290,,2010,21.5908001475
291,,2011,21.5865955347
292,,2012,21.5975185552
293,,2013,21.5970208472
294,,2014,21.5843772277
295,,2015,21.567420121599998
296,,2016,21.5704124908
297,AUS,1990,21.2725455082
298,AUS,1991,21.3399132608
299,AUS,1992,21.4211081841
300,AUS,1993,21.501322514
301,AUS,1994,21.588862591999998
302,AUS,1995,21.6533781291
303,AUS,1996,21.6578405903
304,AUS,1997,21.658321010500003
305,AUS,1998,21.661648938899997
306,AUS,1999,21.675044746999998
307,AUS,2000,21.663906624499997
308,AUS,2001,21.7053089018
309,AUS,2002,21.7258446113
310,AUS,2003,21.7679008996
311,AUS,2004,21.800997152399997
312,AUS,2005,21.8404085056
313,AUS,2006,21.809910224499998
314,AUS,2007,21.7745903388
315,AUS,2008,21.7352608588
316,AUS,2009,21.6865264006
317,AUS,2010,21.656920409899996
318,AUS,2011,21.6501831287
319,AUS,2012,21.660766823200003
320,AUS,2013,21.657085566600003
321,AUS,2014,21.6433724651
322,AUS,2015,21.623787534
323,AUS,2016,21.626717332600002
324,AUT,1990,17.317382907600006
325,AUT,1991,17.3212905956
326,AUT,1992,17.3495063411
327,AUT,1993,17.355850517900002
328,AUT,1994,17.368982577700002
329,AUT,1995,17.3927772764
330,AUT,1996,17.3931780097
331,AUT,1997,17.3979622329
332,AUT,1998,17.404949059
333,AUT,1999,17.4201963746
334,AUT,2000,17.4269864627
335,AUT,2001,17.4168100089
336,AUT,2002,17.396421593099998
337,AUT,2003,17.3919039542
338,AUT,2004,17.3840744217
339,AUT,2005,17.3770154592
340,AUT,2006,17.3777999711
341,AUT,2007,17.3693437764
342,AUT,2008,17.3716388629
343,AUT,2009,17.3532462872
344,AUT,2010,17.359453506399998
345,AUT,2011,17.343685383900002
346,AUT,2012,17.3348188543
347,AUT,2013,17.319267296499998
348,AUT,2014,17.3143557187
349,AUT,2015,17.3034788999
350,AUT,2016,17.2891241221
351,AZE,1990,13.904718191199999
352,AZE,1991,13.906214871900001
353,AZE,1992,13.909228423200002
354,AZE,1993,13.922175667000001
355,AZE,1994,13.935952923200002
356,AZE,1995,13.9392949374
357,AZE,1996,13.959776201099999
358,AZE,1997,13.968178446400001
359,AZE,1998,14.0029676873
360,AZE,1999,14.012073675699996
361,AZE,2000,14.036499875399999
362,AZE,2001,14.0340330621
363,AZE,2002,14.0352754181
364,AZE,2003,14.033200140999998
365,AZE,2004,14.0403312752
366,AZE,2005,14.0501790176
367,AZE,2006,14.042966028099999
368,AZE,2007,14.0318900305
369,AZE,2008,14.0300009353
370,AZE,2009,14.026160604700001
371,AZE,2010,14.0308976568
372,AZE,2011,14.033403283000002
373,AZE,2012,14.038331138499998
374,AZE,2013,14.047258128
375,AZE,2014,14.0488545572
376,AZE,2015,14.050514989499998
377,AZE,2016,14.058330910799999
378,BHS,1990,16.0557279925
379,BHS,1991,16.0246821626
380,BHS,1992,15.989676443199999
381,BHS,1993,15.959590732999999
382,BHS,1994,15.9346310399
383,BHS,1995,15.902278304700001
384,BHS,1996,15.8937215299
385,BHS,1997,15.8842926104
386,BHS,1998,15.873041068800001
387,BHS,1999,15.875292272000001
388,BHS,2000,15.871442279199998
389,BHS,2001,15.859328052
390,BHS,2002,15.845890914399998
391,BHS,2003,15.8305046324
392,BHS,2004,15.823678593099999
393,BHS,2005,15.8065159328
394,BHS,2006,15.7962762506
395,BHS,2007,15.777259120199997
396,BHS,2008,15.7780357385
397,BHS,2009,15.7687264326
398,BHS,2010,15.7569948546
399,BHS,2011,15.759618780799999
400,BHS,2012,15.7619303727
401,BHS,2013,15.7708028491
402,BHS,2014,15.7711115254
403,BHS,2015,15.7826447353
404,BHS,2016,15.780058206800001
405,BHR,1990,16.723760964500002
406,BHR,1991,16.7449878551
407,BHR,1992,16.7648630222
408,BHR,1993,16.7844527894
409,BHR,1994,16.8048508924
410,BHR,1995,16.8292065013
411,BHR,1996,16.8313471925
412,BHR,1997,16.839592738900002
413,BHR,1998,16.8275794887
414,BHR,1999,16.830380660899998
415,BHR,2000,16.8455330444
416,BHR,2001,16.8084101558
417,BHR,2002,16.784736709199993
418,BHR,2003,16.7483247918
419,BHR,2004,16.717162264800002
420,BHR,2005,16.6903131676
421,BHR,2006,16.6554251514
422,BHR,2007,16.6214169153
423,BHR,2008,16.580800730500002
424,BHR,2009,16.534886689300002
425,BHR,2010,16.503611271700002
426,BHR,2011,16.4838802638
427,BHR,2012,16.4833237621
428,BHR,2013,16.463942128699998
429,BHR,2014,16.4425312246
430,BHR,2015,16.4275634896
431,BHR,2016,16.4233481572
432,BGD,1990,15.507465896300001
433,BGD,1991,15.461886422000001
434,BGD,1992,15.420427032200001
435,BGD,1993,15.3844281003
436,BGD,1994,15.3522592255
437,BGD,1995,15.304767498399999
438,BGD,1996,15.3185405032
439,BGD,1997,15.340760046600002
440,BGD,1998,15.3471969043
441,BGD,1999,15.365725221400002
442,BGD,2000,15.397545490499999
443,BGD,2001,15.376633508
444,BGD,2002,15.369505113099999
445,BGD,2003,15.354032679000001
446,BGD,2004,15.3331666192
447,BGD,2005,15.3231980316
448,BGD,2006,15.295356952
449,BGD,2007,15.256665879000002
450,BGD,2008,15.233286736099998
451,BGD,2009,15.206857697
452,BGD,2010,15.1844309841
453,BGD,2011,15.1463295047
454,BGD,2012,15.117008210300002
455,BGD,2013,15.0884119358
456,BGD,2014,15.057055430999998
457,BGD,2015,15.023353696600001
458,BGD,2016,14.9991604009
459,BRB,1990,15.616866051199999
460,BRB,1991,15.6084737377
461,BRB,1992,15.6073599671
462,BRB,1993,15.5864550331
463,BRB,1994,15.5814506665
464,BRB,1995,15.582608903199999
465,BRB,1996,15.597772920299999
466,BRB,1997,15.6030136747
467,BRB,1998,15.6076557241
468,BRB,1999,15.6290881214
469,BRB,2000,15.6395968681
470,BRB,2001,15.6367285755
471,BRB,2002,15.64193526
472,BRB,2003,15.639581115100002
473,BRB,2004,15.651992411499998
474,BRB,2005,15.658240698499998
475,BRB,2006,15.6596195767
476,BRB,2007,15.6577242575
477,BRB,2008,15.6500981147
478,BRB,2009,15.655946875900002
479,BRB,2010,15.663508098800001
480,BRB,2011,15.665742471300002
481,BRB,2012,15.6854276959
482,BRB,2013,15.6963465417
483,BRB,2014,15.699897066599998
484,BRB,2015,15.707519289
485,BRB,2016,15.720707968900001
486,BLR,1990,16.8807767367
487,BLR,1991,16.8932816498
488,BLR,1992,16.933523669299998
489,BLR,1993,16.9605609497
490,BLR,1994,16.9869774428
491,BLR,1995,17.0074685388
492,BLR,1996,17.026580044299994
493,BLR,1997,17.0738878652
494,BLR,1998,17.0950130782
495,BLR,1999,17.1289989629
496,BLR,2000,17.1671528784
497,BLR,2001,17.181100664400002
498,BLR,2002,17.193094095899998
499,BLR,2003,17.2141635095
500,BLR,2004,17.23559688
501,BLR,2005,17.247178627100002
502,BLR,2006,17.231058419900002
503,BLR,2007,17.2083512958
504,BLR,2008,17.1944884284
505,BLR,2009,17.1759972057
506,BLR,2010,17.1565134491
507,BLR,2011,17.1536057414
508,BLR,2012,17.1466935876
509,BLR,2013,17.149184294
510,BLR,2014,17.1430826808
511,BLR,2015,17.144077066199998
512,BLR,2016,17.1435454475
513,BEL,1990,17.3280393274
514,BEL,1991,17.3277741042
515,BEL,1992,17.3354226674
516,BEL,1993,17.3435356756
517,BEL,1994,17.3460496476
518,BEL,1995,17.3543352182
519,BEL,1996,17.378691869900006
520,BEL,1997,17.4050361733
521,BEL,1998,17.4360079119
522,BEL,1999,17.462718513
523,BEL,2000,17.4913186229
524,BEL,2001,17.5210072868
525,BEL,2002,17.5542869284
526,BEL,2003,17.6022092579
527,BEL,2004,17.634506451700002
528,BEL,2005,17.667901635499998
529,BEL,2006,17.6950937975
530,BEL,2007,17.711169014200003
531,BEL,2008,17.7384002723
532,BEL,2009,17.7482713884
533,BEL,2010,17.7656316604
534,BEL,2011,17.762668964200003
535,BEL,2012,17.7677252466
536,BEL,2013,17.7577133721
537,BEL,2014,17.773587478099998
538,BEL,2015,17.7769843801
539,BEL,2016,17.7822200546
540,BLZ,1990,15.627197714400001
541,BLZ,1991,15.647130770499999
542,BLZ,1992,15.6540437032
543,BLZ,1993,15.6843828075
544,BLZ,1994,15.6923032279
545,BLZ,1995,15.707816505699999
546,BLZ,1996,15.730112644300004
547,BLZ,1997,15.7583548429
548,BLZ,1998,15.7877578424
549,BLZ,1999,15.817544178599999
550,BLZ,2000,15.847287140999999
551,BLZ,2001,15.8425896996
552,BLZ,2002,15.857874871199998
553,BLZ,2003,15.859754057799996
554,BLZ,2004,15.862208508799998
555,BLZ,2005,15.877461392899999
556,BLZ,2006,15.8776224266
557,BLZ,2007,15.8782669444
558,BLZ,2008,15.859559381099999
559,BLZ,2009,15.8525707026
560,BLZ,2010,15.8474114312
561,BLZ,2011,15.8572249107
562,BLZ,2012,15.859194574499998
563,BLZ,2013,15.8736474647
564,BLZ,2014,15.877236518599998
565,BLZ,2015,15.8802726322
566,BLZ,2016,15.8890723308
567,BEN,1990,15.2265464175
568,BEN,1991,15.2359465283
569,BEN,1992,15.252977008699999
570,BEN,1993,15.246262433900002
571,BEN,1994,15.2626802736
572,BEN,1995,15.2756142064
573,BEN,1996,15.2695990366
574,BEN,1997,15.264963876
575,BEN,1998,15.280708563800001
576,BEN,1999,15.276165354499998
577,BEN,2000,15.285977815899999
578,BEN,2001,15.2785597497
579,BEN,2002,15.267758484100002
580,BEN,2003,15.258423042899999
581,BEN,2004,15.2441586794
582,BEN,2005,15.2504454547
583,BEN,2006,15.271067509000002
584,BEN,2007,15.284763279399998
585,BEN,2008,15.2847202346
586,BEN,2009,15.2989263096
587,BEN,2010,15.304714554
588,BEN,2011,15.299562973199999
589,BEN,2012,15.3069429275
590,BEN,2013,15.309585558199998
591,BEN,2014,15.301459648999998
592,BEN,2015,15.306735473899998
593,BEN,2016,15.308089258199999
594,BMU,1990,16.2439833784
595,BMU,1991,16.2441776631
596,BMU,1992,16.2186666245
597,BMU,1993,16.2093426516
598,BMU,1994,16.1931185531
599,BMU,1995,16.1925405257
600,BMU,1996,16.1671677072
601,BMU,1997,16.161330620999998
602,BMU,1998,16.1495141507
603,BMU,1999,16.1332918681
604,BMU,2000,16.127360450599998
605,BMU,2001,16.105124212899998
606,BMU,2002,16.0833623869
607,BMU,2003,16.0778442476
608,BMU,2004,16.0469983199
609,BMU,2005,16.0372580617
610,BMU,2006,16.0253570588
611,BMU,2007,16.0030949246
612,BMU,2008,15.985322743900001
613,BMU,2009,15.9648136717
614,BMU,2010,15.957095686099999
615,BMU,2011,15.9552548051
616,BMU,2012,15.9599590071
617,BMU,2013,15.9574966578
618,BMU,2014,15.966279898899998
619,BMU,2015,15.9549420971
620,BMU,2016,15.967563925
621,BTN,1990,15.3569198727
622,BTN,1991,15.337275966199998
623,BTN,1992,15.311314954499998
624,BTN,1993,15.3019664872
625,BTN,1994,15.2979822515
626,BTN,1995,15.2788228771
627,BTN,1996,15.254296766400001
628,BTN,1997,15.2404365208
629,BTN,1998,15.237069857900002
630,BTN,1999,15.2398672819
631,BTN,2000,15.2463426699
632,BTN,2001,15.270373051300002
633,BTN,2002,15.290271075
634,BTN,2003,15.332796483800001
635,BTN,2004,15.365373512
636,BTN,2005,15.383841718900001
637,BTN,2006,15.373309711700001
638,BTN,2007,15.3467138837
639,BTN,2008,15.335353576300001
640,BTN,2009,15.322610041199999
641,BTN,2010,15.3066437871
642,BTN,2011,15.3104665048
643,BTN,2012,15.325469023400002
644,BTN,2013,15.335223844300002
645,BTN,2014,15.3540598301
646,BTN,2015,15.3588990276
647,BTN,2016,15.3638067369
648,BOL,1990,15.3818186261
649,BOL,1991,15.3857582774
650,BOL,1992,15.398094165599996
651,BOL,1993,15.4130451408
652,BOL,1994,15.415764745299999
653,BOL,1995,15.435734892000001
654,BOL,1996,15.4240528579
655,BOL,1997,15.420154436199999
656,BOL,1998,15.4142646907
657,BOL,1999,15.4130843491
658,BOL,2000,15.410887456800001
659,BOL,2001,15.3913950616
660,BOL,2002,15.366304037599999
661,BOL,2003,15.357882401400001
662,BOL,2004,15.3408642529
663,BOL,2005,15.3268948609
664,BOL,2006,15.3216650674
665,BOL,2007,15.3070361682
666,BOL,2008,15.3128239608
667,BOL,2009,15.297253
668,BOL,2010,15.295642842100001
669,BOL,2011,15.2885161118
670,BOL,2012,15.2784516709
671,BOL,2013,15.2720667382
672,BOL,2014,15.273628994200001
673,BOL,2015,15.250780080999998
674,BOL,2016,15.2557010977
675,BIH,1990,15.4608808229
676,BIH,1991,15.4574930003
677,BIH,1992,15.4676604546
678,BIH,1993,15.454249737199998
679,BIH,1994,15.4472049956
680,BIH,1995,15.4631597825
681,BIH,1996,15.387192309300001
682,BIH,1997,15.314000903899998
683,BIH,1998,15.2609499979
684,BIH,1999,15.1867541092
685,BIH,2000,15.142911395399999
686,BIH,2001,15.0976212473
687,BIH,2002,15.056578332
688,BIH,2003,15.026807753999998
689,BIH,2004,14.9913510119
690,BIH,2005,14.966757132700002
691,BIH,2006,14.9366311551
692,BIH,2007,14.904689778599998
693,BIH,2008,14.887440505
694,BIH,2009,14.8522269233
695,BIH,2010,14.824551633699999
696,BIH,2011,14.840498823599999
697,BIH,2012,14.857445266600001
698,BIH,2013,14.874180135599998
699,BIH,2014,14.8838696625
700,BIH,2015,14.9063492345
701,BIH,2016,14.920538546700001
702,BWA,1990,16.1130860375
703,BWA,1991,16.1269177149
704,BWA,1992,16.1400660256
705,BWA,1993,16.1570361331
706,BWA,1994,16.168791442699998
707,BWA,1995,16.1908745769
708,BWA,1996,16.193968407299998
709,BWA,1997,16.1984480182
710,BWA,1998,16.2201603153
711,BWA,1999,16.2217808285
712,BWA,2000,16.239906799
713,BWA,2001,16.2263593279
714,BWA,2002,16.2133867134
715,BWA,2003,16.2075956229
716,BWA,2004,16.2028105162
717,BWA,2005,16.1928749447
718,BWA,2006,16.1751294771
719,BWA,2007,16.144912082999998
720,BWA,2008,16.1311192255
721,BWA,2009,16.1104370526
722,BWA,2010,16.086162956400003
723,BWA,2011,16.0662633359
724,BWA,2012,16.0558442504
725,BWA,2013,16.048187429000002
726,BWA,2014,16.038058771
727,BWA,2015,16.0136530709
728,BWA,2016,16.0088207322
729,BRA,1990,17.4340900475
730,BRA,1991,17.4561395634
731,BRA,1992,17.4809101108
732,BRA,1993,17.4986126256
733,BRA,1994,17.521422625
734,BRA,1995,17.543546211600002
735,BRA,1996,17.776288540499998
736,BRA,1997,18.0177750964
737,BRA,1998,18.2721409864
738,BRA,1999,18.5292228596
739,BRA,2000,18.8056340716
740,BRA,2001,18.841981234400002
741,BRA,2002,18.884220337000002
742,BRA,2003,18.9294631179
743,BRA,2004,18.9721272561
744,BRA,2005,19.0238324243
745,BRA,2006,18.9020303048
746,BRA,2007,18.7853575173
747,BRA,2008,18.6749473233
748,BRA,2009,18.570850033800003
749,BRA,2010,18.4810839755
750,BRA,2011,18.3921468536
751,BRA,2012,18.3076053017
752,BRA,2013,18.2236900401
753,BRA,2014,18.1459678922
754,BRA,2015,18.072887538499998
755,BRA,2016,18.0012464509
756,BRN,1990,13.767103473099999
757,BRN,1991,13.7587754224
758,BRN,1992,13.7548734992
759,BRN,1993,13.740355244399998
760,BRN,1994,13.733506079200001
761,BRN,1995,13.7289900976
762,BRN,1996,13.7296810344
763,BRN,1997,13.737000838599998
764,BRN,1998,13.748489114099998
765,BRN,1999,13.7462306559
766,BRN,2000,13.7613815699
767,BRN,2001,13.767059349
768,BRN,2002,13.7628924515
769,BRN,2003,13.7760651732
770,BRN,2004,13.781854244799998
771,BRN,2005,13.7879923967
772,BRN,2006,13.77264692
773,BRN,2007,13.7505113651
774,BRN,2008,13.735096597900002
775,BRN,2009,13.7157340988
776,BRN,2010,13.7042949277
777,BRN,2011,13.7207040114
778,BRN,2012,13.729090558
779,BRN,2013,13.7427550017
780,BRN,2014,13.7580662251
781,BRN,2015,13.7684954194
782,BRN,2016,13.776196294500004
783,BGR,1990,14.2441797276
784,BGR,1991,14.240871728099997
785,BGR,1992,14.2550556107
786,BGR,1993,14.2463300962
787,BGR,1994,14.2592057396
788,BGR,1995,14.2590773493
789,BGR,1996,14.241329735499999
790,BGR,1997,14.2264966225
791,BGR,1998,14.2157467334
792,BGR,1999,14.205656651300002
793,BGR,2000,14.1936698842
794,BGR,2001,14.155699287400001
795,BGR,2002,14.1382550415
796,BGR,2003,14.1042163458
797,BGR,2004,14.0762221615
798,BGR,2005,14.0495159407
799,BGR,2006,14.036968854500001
800,BGR,2007,14.016292138299999
801,BGR,2008,14.0029237072
802,BGR,2009,13.9822042586
803,BGR,2010,13.970355432600002
804,BGR,2011,13.987419357
805,BGR,2012,13.9971944048
806,BGR,2013,14.0171018865
807,BGR,2014,14.0270368083
808,BGR,2015,14.041097642899999
809,BGR,2016,14.0546727853
810,BFA,1990,15.586347025899999
811,BFA,1991,15.555936611300002
812,BFA,1992,15.5485754133
813,BFA,1993,15.5240659857
814,BFA,1994,15.5092003049
815,BFA,1995,15.4920842806
816,BFA,1996,15.495505046800004
817,BFA,1997,15.489761000800002
818,BFA,1998,15.505936337
819,BFA,1999,15.5051319215
820,BFA,2000,15.508281416500001
821,BFA,2001,15.4939937217
822,BFA,2002,15.5113980064
823,BFA,2003,15.4948348851
824,BFA,2004,15.4980176794
825,BFA,2005,15.4976229788
826,BFA,2006,15.467996996199998
827,BFA,2007,15.441788374300002
828,BFA,2008,15.409024270400002
829,BFA,2009,15.385390586400002
830,BFA,2010,15.3541575146
831,BFA,2011,15.3579048521
832,BFA,2012,15.3469496528
833,BFA,2013,15.342906523300002
834,BFA,2014,15.3499040105
835,BFA,2015,15.343081619400001
836,BFA,2016,15.348448207
837,BDI,1990,16.8471724367
838,BDI,1991,16.8563979773
839,BDI,1992,16.8734321536
840,BDI,1993,16.8855037044
841,BDI,1994,16.903101728499998
842,BDI,1995,16.923392661799998
843,BDI,1996,16.9216663393
844,BDI,1997,16.929653394200002
845,BDI,1998,16.945161124400002
846,BDI,1999,16.9670408306
847,BDI,2000,16.997877245799998
848,BDI,2001,16.9701551594
849,BDI,2002,16.9435726781
850,BDI,2003,16.9258745475
851,BDI,2004,16.8943876698
852,BDI,2005,16.8724839249
853,BDI,2006,16.8421864004
854,BDI,2007,16.800898298099998
855,BDI,2008,16.777800778299998
856,BDI,2009,16.7415524367
857,BDI,2010,16.716530845399998
858,BDI,2011,16.705517926600002
859,BDI,2012,16.7051928824
860,BDI,2013,16.7116600051
861,BDI,2014,16.699317781199998
862,BDI,2015,16.6957761207
863,BDI,2016,16.7006338335
864,KHM,1990,14.088451315899999
865,KHM,1991,14.0845728669
866,KHM,1992,14.0686499045
867,KHM,1993,14.0565297322
868,KHM,1994,14.052459046900001
869,KHM,1995,14.0521939524
870,KHM,1996,14.0184087604
871,KHM,1997,14.0038078953
872,KHM,1998,13.9891231203
873,KHM,1999,13.961761205799998
874,KHM,2000,13.944337685399999
875,KHM,2001,13.901580895499999
876,KHM,2002,13.8723777881
877,KHM,2003,13.8435502051
878,KHM,2004,13.8194965744
879,KHM,2005,13.796863503099999
880,KHM,2006,13.7915225249
881,KHM,2007,13.7877064268
882,KHM,2008,13.760579496400002
883,KHM,2009,13.7511906571
884,KHM,2010,13.7303596322
885,KHM,2011,13.7300812396
886,KHM,2012,13.708246164499998
887,KHM,2013,13.7086890179
888,KHM,2014,13.689231756300002
889,KHM,2015,13.6825500622
890,KHM,2016,13.6699653531
891,CMR,1990,14.9237668231
892,CMR,1991,14.945617164300003
893,CMR,1992,14.961177309599998
894,CMR,1993,14.988106123700002
895,CMR,1994,15.017695359300001
896,CMR,1995,15.0427644496
897,CMR,1996,15.061306198099999
898,CMR,1997,15.0761502141
899,CMR,1998,15.097125088199999
900,CMR,1999,15.1177473862
901,CMR,2000,15.1457281972
902,CMR,2001,15.137967941
903,CMR,2002,15.1576855118
904,CMR,2003,15.151543297200003
905,CMR,2004,15.1769305852
906,CMR,2005,15.181488059000001
907,CMR,2006,15.1914068858
908,CMR,2007,15.195785468199999
909,CMR,2008,15.2036994519
910,CMR,2009,15.223437829299998
911,CMR,2010,15.241480532799999
912,CMR,2011,15.237656941700001
913,CMR,2012,15.233503958399998
914,CMR,2013,15.255733564100002
915,CMR,2014,15.243971303099999
916,CMR,2015,15.258636050900002
917,CMR,2016,15.262025749100001
918,CAN,1990,18.6791304275
919,CAN,1991,18.7218437278
920,CAN,1992,18.7707947755
921,CAN,1993,18.8144457455
922,CAN,1994,18.8450008684
923,CAN,1995,18.8961341889
924,CAN,1996,18.8204323285
925,CAN,1997,18.7518623718
926,CAN,1998,18.6932544856
927,CAN,1999,18.635553454300002
928,CAN,2000,18.5859435849
929,CAN,2001,18.557667283900003
930,CAN,2002,18.5286410999
931,CAN,2003,18.5040345689
932,CAN,2004,18.4763982536
933,CAN,2005,18.447576167
934,CAN,2006,18.5041656631
935,CAN,2007,18.5682923103
936,CAN,2008,18.6513431596
937,CAN,2009,18.754977808299998
938,CAN,2010,18.8943159409
939,CAN,2011,18.903147736300003
940,CAN,2012,18.9137663774
941,CAN,2013,18.9353075937
942,CAN,2014,18.9496192418
943,CAN,2015,18.9549285441
944,CAN,2016,18.9691154864
945,CPV,1990,15.3652531064
946,CPV,1991,15.386951022100003
947,CPV,1992,15.404591975399999
948,CPV,1993,15.4214042369
949,CPV,1994,15.4352467285
950,CPV,1995,15.4657262189
951,CPV,1996,15.475055238
952,CPV,1997,15.5002205861
953,CPV,1998,15.521768525399999
954,CPV,1999,15.5471533124
955,CPV,2000,15.5596604749
956,CPV,2001,15.5599569181
957,CPV,2002,15.576230898199999
958,CPV,2003,15.5849117252
959,CPV,2004,15.6050394619
960,CPV,2005,15.610815772899999
961,CPV,2006,15.596029110000002
962,CPV,2007,15.5842511231
963,CPV,2008,15.557962351099999
964,CPV,2009,15.5493882436
965,CPV,2010,15.5378324
966,CPV,2011,15.5425444725
967,CPV,2012,15.537423580699999
968,CPV,2013,15.5296307583
969,CPV,2014,15.533059811400001
970,CPV,2015,15.5204573065
971,CPV,2016,15.525493748199999
972,,1990,16.2170888454
973,,1991,16.2203794843
974,,1992,16.2305187805
975,,1993,16.2327707795
976,,1994,16.236237365999997
977,,1995,16.2455962961
978,,1996,16.235115423
979,,1997,16.2230791331
980,,1998,16.218683924100002
981,,1999,16.2135610651
982,,2000,16.2052001922
983,,2001,16.179285389100002
984,,2002,16.1579448132
985,,2003,16.1355830345
986,,2004,16.115975593399998
987,,2005,16.0955389455
988,,2006,16.087238918
989,,2007,16.071422389000002
990,,2008,16.067003871900006
991,,2009,16.0570683985
992,,2010,16.0478329103
993,,2011,16.0484928823
994,,2012,16.0561873225
995,,2013,16.055461434599998
996,,2014,16.0633753401
997,,2015,16.065953277600002
998,,2016,16.068541703599998
999,CAF,1990,16.383749761300002
1000,CAF,1991,16.3861386289
