,Code,Year,Work hours per persons engaged (hours per person engaged)
2976,TTO,2002,1634.8004597934707
2977,TTO,2003,1648.7728416395646
2978,TTO,2004,1636.8991087772906
2979,TTO,2005,1634.4936660237
2980,TTO,2006,1639.4516540131476
2981,TTO,2007,1643.522668498892
2982,TTO,2008,1653.9447266768518
2983,TTO,2009,1601.414241804621
2984,TTO,2010,1599.0112475604046
2985,TTO,2011,1609.09884270064
2986,TTO,2012,1594.2202242593073
2987,TTO,2013,1583.3117874134846
2988,TTO,2014,1583.3117874134846
2989,TUR,1950,2322.154257776345
2990,TUR,1951,2311.15441731846
2991,TUR,1952,2300.2066821372573
2992,TUR,1953,2289.3108054146232
2993,TUR,1954,2278.466541501602
2994,TUR,1955,2267.673645912854
2995,TUR,1956,2256.9318753211464
2996,TUR,1957,2246.2409875518647
2997,TUR,1958,2235.600741577555
2998,TUR,1959,2225.010897512488
2999,TUR,1960,2214.4712166072554
3000,TUR,1961,2204.629010962844
3001,TUR,1962,2194.8305489495174
3002,TUR,1963,2185.0756361489375
3003,TUR,1964,2175.3640790068584
3004,TUR,1965,2165.6956848292843
3005,TUR,1966,2156.070261778647
3006,TUR,1967,2146.48761887
3007,TUR,1968,2136.9475659672266
3008,TUR,1969,2127.449913779272
3009,TUR,1970,2086.0
3010,TUR,1971,2077.0
3011,TUR,1972,2069.0
3012,TUR,1973,2060.0
3013,TUR,1974,2044.0
3014,TUR,1975,2028.0
3015,TUR,1976,2012.0
3016,TUR,1977,1996.0
3017,TUR,1978,1980.0
3018,TUR,1979,1964.0
3019,TUR,1980,1957.0
3020,TUR,1981,1950.0
3021,TUR,1982,1943.0
3022,TUR,1983,1935.0
3023,TUR,1984,1871.0
3024,TUR,1985,1898.0
3025,TUR,1986,1883.0
3026,TUR,1987,1844.0
3027,TUR,1988,1837.0
3028,TUR,1989,1867.0
3029,TUR,1990,1866.0
3030,TUR,1991,1870.0
3031,TUR,1992,1897.0
3032,TUR,1993,1917.0
3033,TUR,1994,1886.0
3034,TUR,1995,1876.0
3035,TUR,1996,1892.0
3036,TUR,1997,1878.0
3037,TUR,1998,1884.0
3038,TUR,1999,1925.0
3039,TUR,2000,1937.0
3040,TUR,2001,1942.0
3041,TUR,2002,1943.0
3042,TUR,2003,1943.0
3043,TUR,2004,1918.0
3044,TUR,2005,1936.0
3045,TUR,2006,1944.0
3046,TUR,2007,1911.0
3047,TUR,2008,1900.0
3048,TUR,2009,1881.0
3049,TUR,2010,1877.0
3050,TUR,2011,1864.0
3051,TUR,2012,1855.0
3052,TUR,2013,1832.0
3053,TUR,2014,1832.0
3054,GBR,1950,2185.374300911297
3055,GBR,1951,2204.9913214539256
3056,GBR,1952,2187.6768730243534
3057,GBR,1953,2193.1766013847327
3058,GBR,1954,2207.097604022059
3059,GBR,1955,2231.166853970285
3060,GBR,1956,2216.9407313480688
3061,GBR,1957,2205.2683709879925
3062,GBR,1958,2180.592841719199
3063,GBR,1959,2206.8054608560346
3064,GBR,1960,2208.754510713411
3065,GBR,1961,2173.661235560264
3066,GBR,1962,2156.2574588059056
3067,GBR,1963,2166.421837027948
3068,GBR,1964,2168.5271274936244
3069,GBR,1965,2138.425877698904
3070,GBR,1966,2107.1561599020033
3071,GBR,1967,2088.97739373571
3072,GBR,1968,2079.957225063952
3073,GBR,1969,2075.933004580968
3074,GBR,1970,2035.985636088798
3075,GBR,1971,1996.3236394336932
3076,GBR,1972,1978.0049335357128
3077,GBR,1973,1986.2742877962344
3078,GBR,1974,1942.2995353449933
3079,GBR,1975,1899.7633710769824
3080,GBR,1976,1891.9762054596576
3081,GBR,1977,1885.462404752224
3082,GBR,1978,1874.9305938907867
3083,GBR,1979,1841.6745406942346
3084,GBR,1980,1819.9792609732071
3085,GBR,1981,1801.138722562412
3086,GBR,1982,1788.885858652536
3087,GBR,1983,1793.1370155734146
3088,GBR,1984,1790.2410576014001
3089,GBR,1985,1793.42653674982
3090,GBR,1986,1781.9489396830857
3091,GBR,1987,1783.7514484050869
3092,GBR,1988,1790.315336429589
3093,GBR,1989,1775.2723639178837
3094,GBR,1990,1757.4276225709298
3095,GBR,1991,1741.2304670120902
3096,GBR,1992,1710.7297457551097
3097,GBR,1993,1703.9006084946473
3098,GBR,1994,1718.1465855431884
3099,GBR,1995,1725.7127361825349
3100,GBR,1996,1727.9941664667786
3101,GBR,1997,1705.118662280495
3102,GBR,1998,1720.4736969787448
3103,GBR,1999,1712.2130157912175
3104,GBR,2000,1699.1067731548019
3105,GBR,2001,1698.7354708334085
3106,GBR,2002,1681.3228600057255
3107,GBR,2003,1669.3298373666867
3108,GBR,2004,1654.6457203438094
3109,GBR,2005,1672.2300260802508
3110,GBR,2006,1666.5943395417069
3111,GBR,2007,1668.7263072799215
3112,GBR,2008,1647.0565939026758
3113,GBR,2009,1641.4297743896686
3114,GBR,2010,1643.919150100934
3115,GBR,2011,1643.4282455871592
3116,GBR,2012,1657.9808552016768
3117,GBR,2013,1668.163311501877
3118,GBR,2014,1675.1095270644144
3119,USA,1950,1983.7382999899976
3120,USA,1951,2024.0022718096247
3121,USA,1952,2020.1834405754487
3122,USA,1953,2014.49983451494
3123,USA,1954,1991.0194664374985
3124,USA,1955,1997.7607290389622
3125,USA,1956,1984.0245695230133
3126,USA,1957,1956.4925268887173
3127,USA,1958,1923.1152747912035
3128,USA,1959,1948.3200126137585
3129,USA,1960,1930.0962450471122
3130,USA,1961,1915.4041924464693
3131,USA,1962,1934.7861637045355
3132,USA,1963,1923.1732961011317
3133,USA,1964,1929.1501539615665
3134,USA,1965,1948.8388056487063
3135,USA,1966,1957.3624257575987
3136,USA,1967,1934.9124877786317
3137,USA,1968,1931.2121906681127
3138,USA,1969,1931.6139508736674
3139,USA,1970,1887.80771223636
3140,USA,1971,1872.288393518122
3141,USA,1972,1870.1919926162168
3142,USA,1973,1868.9617546622671
3143,USA,1974,1841.5996440641645
3144,USA,1975,1809.7963103969805
3145,USA,1976,1805.5048869038017
3146,USA,1977,1805.9265449192224
3147,USA,1978,1814.330927015593
3148,USA,1979,1813.012242435188
3149,USA,1980,1799.0065933512622
3150,USA,1981,1782.317071303828
3151,USA,1982,1769.1536236386328
3152,USA,1983,1777.7042655965686
3153,USA,1984,1794.6582217637613
3154,USA,1985,1799.256249597715
3155,USA,1986,1780.234173495208
3156,USA,1987,1782.982665142181
3157,USA,1988,1797.4378030109547
3158,USA,1989,1810.955534061477
3159,USA,1990,1793.3479736256295
3160,USA,1991,1782.9395042778574
3161,USA,1992,1773.4565578760867
3162,USA,1993,1789.8353371561768
3163,USA,1994,1805.1665266470327
3164,USA,1995,1822.3199695929156
3165,USA,1996,1818.629378367544
3166,USA,1997,1830.7950185873144
3167,USA,1998,1842.7895776948264
3168,USA,1999,1849.3864917086996
3169,USA,2000,1848.1473943805288
3170,USA,2001,1823.7511409270728
3171,USA,2002,1805.4767788916788
3172,USA,2003,1782.3306016390163
3173,USA,2004,1783.4130353396577
3174,USA,2005,1779.6013335185444
3175,USA,2006,1778.5284773449325
3176,USA,2007,1771.920833473819
3177,USA,2008,1761.3161477347385
3178,USA,2009,1728.6103120626235
3179,USA,2010,1738.0009336143607
3180,USA,2011,1755.2946203243564
3181,USA,2012,1753.6994818652854
3182,USA,2013,1758.6926334078955
3183,USA,2014,1764.596955025689
3184,URY,1990,1788.0
3185,URY,1991,1781.5009886308578
3186,URY,1992,1775.0255998281455
3187,URY,1993,1768.573747728704
3188,URY,1994,1762.1453467814695
3189,URY,1995,1755.7403117463389
3190,URY,1996,1749.3585576930386
3191,URY,1997,1743.0
3192,URY,1998,1732.4681815259985
3193,URY,1999,1722.0
3194,URY,2000,1699.357984840314
3195,URY,2001,1680.176579558026
3196,URY,2002,1644.359381227876
3197,URY,2003,1658.413461668754
3198,URY,2004,1646.470301324439
3199,URY,2005,1644.0507935893036
3200,URY,2006,1649.0377716719333
3201,URY,2007,1653.132589984863
3202,URY,2008,1663.6155874870756
3203,URY,2009,1610.7779490568698
3204,URY,2010,1608.3609041479074
3205,URY,2011,1618.5074829572684
3206,URY,2012,1603.541867020993
3207,URY,2013,1592.5696469225068
3208,URY,2014,1592.5696469225068
3209,VEN,1950,2179.0
3210,VEN,1951,2162.980270367318
3211,VEN,1952,2147.0783157403753
3212,VEN,1953,2131.2932702523735
3213,VEN,1954,2115.62427440226
3214,VEN,1955,2100.070475007922
3215,VEN,1956,2084.631025159733
3216,VEN,1957,2069.305084174437
3217,VEN,1958,2054.0918175493757
3218,VEN,1959,2038.9903969170466
3219,VEN,1960,2024.0
3220,VEN,1961,2016.5787400456995
3221,VEN,1962,2009.1846911088446
3222,VEN,1963,2001.8177534166903
3223,VEN,1964,1994.477827562323
3224,VEN,1965,1987.1648145033166
3225,VEN,1966,1979.8786155603973
3226,VEN,1967,1972.619132416112
3227,VEN,1968,1965.3862671135
3228,VEN,1969,1958.1799220547737
3229,VEN,1970,1951.0
3230,VEN,1971,1955.6555485874646
3231,VEN,1972,1960.3222064177025
3232,VEN,1973,1965.0
3233,VEN,1974,1969.5398412381946
3234,VEN,1975,1974.0901711066526
3235,VEN,1976,1978.6510138378
3236,VEN,1977,1983.222393720047
3237,VEN,1978,1987.8043350979206
3238,VEN,1979,1992.3968623721896
3239,VEN,1980,1997.0
3240,VEN,1981,1985.9821770616966
3241,VEN,1982,1975.0251415156308
3242,VEN,1983,1964.1285579863784
3243,VEN,1984,1953.2920929488416
3244,VEN,1985,1942.515414718046
3245,VEN,1986,1931.798193438983
3246,VEN,1987,1921.1401010765164
3247,VEN,1988,1910.5408114053414
3248,VEN,1989,1900.0
3249,VEN,1990,1889.0
3250,VEN,1991,1878.4706545485346
3251,VEN,1992,1868.0
3252,VEN,1993,1888.883267965493
3253,VEN,1994,1910.0
3254,VEN,1995,1915.2284918454666
3255,VEN,1996,1920.4712963228585
3256,VEN,1997,1925.7284526120084
3257,VEN,1998,1931.0
3258,VEN,1999,1940.8192436744814
3259,VEN,2000,1915.300045801376
3260,VEN,2001,1893.6812069555085
3261,VEN,2002,1853.312619398214
3262,VEN,2003,1869.1525902296924
3263,VEN,2004,1855.6917798774646
3264,VEN,2005,1852.9648186854956
3265,VEN,2006,1858.5855056951068
3266,VEN,2007,1863.2006637561317
3267,VEN,2008,1875.0157643854493
3268,VEN,2009,1815.4639029129419
3269,VEN,2010,1812.7397175051956
3270,VEN,2011,1824.1756497994274
3271,VEN,2012,1807.308312167276
3272,VEN,2013,1794.9418220900552
3273,VEN,2014,1794.9418220900552
3274,VNM,1970,2447.668794043171
3275,VNM,1971,2447.6688011510228
3276,VNM,1972,2447.668798210095
3277,VNM,1973,2447.668798145092
3278,VNM,1974,2447.6687915181947
3279,VNM,1975,2447.668788817613
3280,VNM,1976,2447.668798344046
3281,VNM,1977,2447.668797229219
3282,VNM,1978,2447.6687975408986
3283,VNM,1979,2447.6687980595552
3284,VNM,1980,2447.668798439922
3285,VNM,1981,2447.6687963463146
3286,VNM,1982,2447.668798158241
3287,VNM,1983,2447.668797281993
3288,VNM,1984,2447.6687977882416
3289,VNM,1985,2447.668799231508
3290,VNM,1986,2448.053425307493
3291,VNM,1987,2448.5762335526315
3292,VNM,1988,2449.2417213891918
3293,VNM,1989,2449.907204561161
3294,VNM,1990,2450.625028065773
3295,VNM,1991,2451.6058888099697
3296,VNM,1992,2452.3237875216087
3297,VNM,1993,2452.669961489089
3298,VNM,1994,2452.9396833412547
3299,VNM,1995,2536.301087081892
3300,VNM,1996,2497.194337032125
3301,VNM,1997,2475.560926397033
3302,VNM,1998,2373.9275288184976
3303,VNM,1999,2407.090543221131
3304,VNM,2000,2372.057511453938
3305,VNM,2001,2336.247718541904
3306,VNM,2002,2283.9747123161565
3307,VNM,2003,2265.361960788685
3308,VNM,2004,2247.0490444945904
3309,VNM,2005,2231.5931609855115
3310,VNM,2006,2246.397839249132
3311,VNM,2007,2295.139785328648
3312,VNM,2008,2360.429943136369
3313,VNM,2009,2375.4863906828923
3314,VNM,2010,2375.288035952185
3315,VNM,2011,2343.3797684302513
3316,VNM,2012,2346.886529112053
3317,VNM,2013,2339.9536371959753
3318,VNM,2014,2339.9536371959753
